,bhsa2021_word_n,book,chapter,verse,bhsa_text,voc_lex_utf8,HStrong,freq_lex
303663,303664,Sophonie,2,11,אִ֣ישׁ ,אִישׁ,H376,2186
303664,303665,Sophonie,2,11,מִ,מִן,H4480,7562
303665,303666,Sophonie,2,11,מְּקֹומֹ֔ו ,מָקֹום,H4725,401
303666,303667,Sophonie,2,11,כֹּ֖ל ,כֹּל,H3605,5412
303667,303668,Sophonie,2,11,אִיֵּ֥י ,אִי,H339,36
303668,303669,Sophonie,2,11,הַ,הַ,H9009,30386
303669,303670,Sophonie,2,11,גֹּויִֽם׃ ,גֹּוי,H1471,555
303670,303671,Sophonie,2,12,גַּם־,גַּם,H1571,769
303671,303672,Sophonie,2,12,אַתֶּ֣ם ,אַתֶּם,H859,283
303672,303673,Sophonie,2,12,כּוּשִׁ֔ים ,כֻּשִׁי,H3569,25
303673,303674,Sophonie,2,12,חַֽלְלֵ֥י ,חָלָל,H2491,94
303674,303675,Sophonie,2,12,חַרְבִּ֖י ,חֶרֶב,H2719,412
303675,303676,Sophonie,2,12,הֵֽמָּה׃ ,הֵמָּה,H1992,291
303676,303677,Sophonie,2,13,וְ,וְ,H9000,50272
303677,303678,Sophonie,2,13,יֵ֤ט ,נטה,H5186,214
303678,303679,Sophonie,2,13,יָדֹו֙ ,יָד,H3027,1618
303679,303680,Sophonie,2,13,עַל־,עַל,H5921,5766
303680,303681,Sophonie,2,13,צָפֹ֔ון ,צָפֹון,H6828,152
303681,303682,Sophonie,2,13,וִֽ,וְ,H9000,50272
303682,303683,Sophonie,2,13,יאַבֵּ֖ד ,אבד,H6,186
303683,303684,Sophonie,2,13,אֶת־,אֵת,H853,10987
303684,303685,Sophonie,2,13,אַשּׁ֑וּר ,אַשּׁוּר,H804,151
303685,303686,Sophonie,2,13,וְ,וְ,H9000,50272
303686,303687,Sophonie,2,13,יָשֵׂ֤ם ,שׂים,H7760,583
303687,303688,Sophonie,2,13,אֶת־,אֵת,H853,10987
303688,303689,Sophonie,2,13,נִֽינְוֵה֙ ,נִינְוֵה,H5210,17
303689,303690,Sophonie,2,13,לִ,לְ,H9005,20069
303690,303691,Sophonie,2,13,שְׁמָמָ֔ה ,שְׁמָמָה,H8077,56
303691,303692,Sophonie,2,13,צִיָּ֖ה ,צִיָּה,H6723,16
303692,303693,Sophonie,2,13,כַּ,כְּ,H9004,2902
303693,303694,Sophonie,2,13,,הַ,H9009,30386
303694,303695,Sophonie,2,13,מִּדְבָּֽר׃ ,מִדְבָּר,H4057,270
303695,303696,Sophonie,2,14,וְ,וְ,H9000,50272
303696,303697,Sophonie,2,14,רָבְצ֨וּ ,רבץ,H7257,30
303697,303698,Sophonie,2,14,בְ,בְּ,H9003,15542
303698,303699,Sophonie,2,14,תֹוכָ֤הּ ,תָּוֶךְ,H8432,418
303699,303700,Sophonie,2,14,עֲדָרִים֙ ,עֵדֶר,H5739,38
303700,303701,Sophonie,2,14,כָּל־,כֹּל,H3605,5412
303701,303702,Sophonie,2,14,חַיְתֹו־,חַיָּה,H2416,100
303702,303703,Sophonie,2,14,גֹ֔וי ,גֹּוי,H1471,555
303703,303704,Sophonie,2,14,גַּם־,גַּם,H1571,769
303704,303705,Sophonie,2,14,קָאַת֙ ,קָאַת,H6893,5
303705,303706,Sophonie,2,14,גַּם־,גַּם,H1571,769
303706,303707,Sophonie,2,14,קִפֹּ֔ד ,קִפֹּד,H7090,3
303707,303708,Sophonie,2,14,בְּ,בְּ,H9003,15542
303708,303709,Sophonie,2,14,כַפְתֹּרֶ֖יהָ ,כַּפְתֹּור,H3730,18
303709,303710,Sophonie,2,14,יָלִ֑ינוּ ,לין,H3885,70
303710,303711,Sophonie,2,14,קֹ֠ול ,קֹול,H6963,505
303711,303712,Sophonie,2,14,יְשֹׁורֵ֤ר ,שׁיר,H7891,88
303712,303713,Sophonie,2,14,בַּֽ,בְּ,H9003,15542
303713,303714,Sophonie,2,14,,הַ,H9009,30386
303714,303715,Sophonie,2,14,חַלֹּון֙ ,חַלֹּון,H2474,31
303715,303716,Sophonie,2,14,חֹ֣רֶב ,חֹרֶב,H2721,16
303716,303717,Sophonie,2,14,בַּ,בְּ,H9003,15542
303717,303718,Sophonie,2,14,,הַ,H9009,30386
303718,303719,Sophonie,2,14,סַּ֔ף ,סַף,H5592,25
303719,303720,Sophonie,2,14,כִּ֥י ,כִּי,H3588,4483
303720,303721,Sophonie,2,14,אַרְזָ֖ה ,אַרְזָה,H731,1
303721,303722,Sophonie,2,14,עֵרָֽה׃ ,ערה,H6168,15
303722,303723,Sophonie,2,15,זֹ֞֠את ,זֹאת,H2063,604
303723,303724,Sophonie,2,15,הָ,הַ,H9009,30386
303724,303725,Sophonie,2,15,עִ֤יר ,עִיר,H5892,1090
303725,303726,Sophonie,2,15,הָ,הַ,H9009,30386
303726,303727,Sophonie,2,15,עַלִּיזָה֙ ,עַלִּיז,H5947,7
303727,303728,Sophonie,2,15,הַ,הַ,H9009,30386
303728,303729,Sophonie,2,15,יֹּושֶׁ֣בֶת ,ישׁב,H3427,1082
303729,303730,Sophonie,2,15,לָ,לְ,H9005,20069
303730,303731,Sophonie,2,15,בֶ֔טַח ,בֶּטַח,H983,42
303731,303732,Sophonie,2,15,הָ,הַ,H9009,30386
303732,303733,Sophonie,2,15,אֹֽמְרָה֙ ,אמר,H559,5307
303733,303734,Sophonie,2,15,בִּ,בְּ,H9003,15542
303734,303735,Sophonie,2,15,לְבָבָ֔הּ ,לֵבָב,H3824,252
303735,303736,Sophonie,2,15,אֲנִ֖י ,אֲנִי,H589,874
303736,303737,Sophonie,2,15,וְ,וְ,H9000,50272
303737,303738,Sophonie,2,15,אַפְסִ֣י ,אֶפֶס,H657,43
303738,303739,Sophonie,2,15,עֹ֑וד ,עֹוד,H5750,490
303739,303740,Sophonie,2,15,אֵ֣יךְ׀ ,אֵיךְ,H349,61
303740,303741,Sophonie,2,15,הָיְתָ֣ה ,היה,H1961,3561
303741,303742,Sophonie,2,15,לְ,לְ,H9005,20069
303742,303743,Sophonie,2,15,שַׁמָּ֗ה ,שַׁמָּה,H8047,41
303743,303744,Sophonie,2,15,מַרְבֵּץ֙ ,מַרְבֵּץ,H4769,1
303744,303745,Sophonie,2,15,לַֽ,לְ,H9005,20069
303745,303746,Sophonie,2,15,,הַ,H9009,30386
303746,303747,Sophonie,2,15,חַיָּ֔ה ,חַיָּה,H2416,100
303747,303748,Sophonie,2,15,כֹּ֚ל ,כֹּל,H3605,5412
303748,303749,Sophonie,2,15,עֹובֵ֣ר ,עבר,H5674,548
303749,303750,Sophonie,2,15,עָלֶ֔יהָ ,עַל,H5921,5766
303750,303751,Sophonie,2,15,יִשְׁרֹ֖ק ,שׁרק,H8319,12
303751,303752,Sophonie,2,15,יָנִ֥יעַ ,נוע,H5128,40
303752,303753,Sophonie,2,15,יָדֹֽו׃ ס ,יָד,H3027,1618
303753,303754,Sophonie,3,1,הֹ֥וי ,הֹוי,H1945,51
303754,303755,Sophonie,3,1,מֹרְאָ֖ה ,מרא,H4754,1
303755,303756,Sophonie,3,1,וְ,וְ,H9000,50272
303756,303757,Sophonie,3,1,נִגְאָלָ֑ה ,גאל,H1351,11
303757,303758,Sophonie,3,1,הָ,הַ,H9009,30386
303758,303759,Sophonie,3,1,עִ֖יר ,עִיר,H5892,1090
303759,303760,Sophonie,3,1,הַ,הַ,H9009,30386
303760,303761,Sophonie,3,1,יֹּונָֽה׃ ,ינה,H3238,19
303761,303762,Sophonie,3,2,לֹ֤א ,לֹא,H3808,5167
303762,303763,Sophonie,3,2,שָֽׁמְעָה֙ ,שׁמע,H8085,1159
303763,303764,Sophonie,3,2,בְּ,בְּ,H9003,15542
303764,303765,Sophonie,3,2,קֹ֔ול ,קֹול,H6963,505
303765,303766,Sophonie,3,2,לֹ֥א ,לֹא,H3808,5167
303766,303767,Sophonie,3,2,לָקְחָ֖ה ,לקח,H3947,965
303767,303768,Sophonie,3,2,מוּסָ֑ר ,מוּסָר,H4148,51
303768,303769,Sophonie,3,2,בַּֽ,בְּ,H9003,15542
303769,303770,Sophonie,3,2,יהוָה֙ ,יְהוָה,H3068,6828
303770,303771,Sophonie,3,2,לֹ֣א ,לֹא,H3808,5167
303771,303772,Sophonie,3,2,בָטָ֔חָה ,בטח,H982,118
303772,303773,Sophonie,3,2,אֶל־,אֶל,H413,5517
303773,303774,Sophonie,3,2,אֱלֹהֶ֖יהָ ,אֱלֹהִים,H430,2601
303774,303775,Sophonie,3,2,לֹ֥א ,לֹא,H3808,5167
303775,303776,Sophonie,3,2,קָרֵֽבָה׃ ,קרב,H7126,281
303776,303777,Sophonie,3,3,שָׂרֶ֣יהָ ,שַׂר,H8269,421
303777,303778,Sophonie,3,3,בְ,בְּ,H9003,15542
303778,303779,Sophonie,3,3,קִרְבָּ֔הּ ,קֶרֶב,H7130,227
303779,303780,Sophonie,3,3,אֲרָיֹ֖ות ,אֲרִי,H738,35
303780,303781,Sophonie,3,3,שֹֽׁאֲגִ֑ים ,שׁאג,H7580,20
303781,303782,Sophonie,3,3,שֹׁפְטֶ֨יהָ֙ ,שׁפט,H8199,202
303782,303783,Sophonie,3,3,זְאֵ֣בֵי ,זְאֵב,H2061,7
303783,303784,Sophonie,3,3,עֶ֔רֶב ,עֶרֶב,H6153,134
303784,303785,Sophonie,3,3,לֹ֥א ,לֹא,H3808,5167
303785,303786,Sophonie,3,3,גָרְמ֖וּ ,גרם,H1633,3
303786,303787,Sophonie,3,3,לַ,לְ,H9005,20069
303787,303788,Sophonie,3,3,,הַ,H9009,30386
303788,303789,Sophonie,3,3,בֹּֽקֶר׃ ,בֹּקֶר,H1242,214
303789,303790,Sophonie,3,4,נְבִיאֶ֨יהָ֙ ,נָבִיא,H5030,315
303790,303791,Sophonie,3,4,פֹּֽחֲזִ֔ים ,פחז,H6348,2
303791,303792,Sophonie,3,4,אַנְשֵׁ֖י ,אִישׁ,H582,2186
303792,303793,Sophonie,3,4,בֹּֽגְדֹ֑ות ,בֹּגְדֹות,H900,1
303793,303794,Sophonie,3,4,כֹּהֲנֶ֨יהָ֙ ,כֹּהֵן,H3548,750
303794,303795,Sophonie,3,4,חִלְּלוּ־,חלל,H2490,134
303795,303796,Sophonie,3,4,קֹ֔דֶשׁ ,קֹדֶשׁ,H6944,469
303796,303797,Sophonie,3,4,חָמְס֖וּ ,חמס,H2554,8
303797,303798,Sophonie,3,4,תֹּורָֽה׃ ,תֹּורָה,H8451,220
303798,303799,Sophonie,3,5,יְהוָ֤ה ,יְהוָה,H3068,6828
303799,303800,Sophonie,3,5,צַדִּיק֙ ,צַדִּיק,H6662,206
303800,303801,Sophonie,3,5,בְּ,בְּ,H9003,15542
303801,303802,Sophonie,3,5,קִרְבָּ֔הּ ,קֶרֶב,H7130,227
303802,303803,Sophonie,3,5,לֹ֥א ,לֹא,H3808,5167
303803,303804,Sophonie,3,5,יַעֲשֶׂ֖ה ,עשׂה,H6213,2629
303804,303805,Sophonie,3,5,עַוְלָ֑ה ,עַוְלָה,H5766,33
303805,303806,Sophonie,3,5,בַּ,בְּ,H9003,15542
303806,303807,Sophonie,3,5,,הַ,H9009,30386
303807,303808,Sophonie,3,5,בֹּ֨קֶר ,בֹּקֶר,H1242,214
303808,303809,Sophonie,3,5,בַּ,בְּ,H9003,15542
303809,303810,Sophonie,3,5,,הַ,H9009,30386
303810,303811,Sophonie,3,5,בֹּ֜קֶר ,בֹּקֶר,H1242,214
303811,303812,Sophonie,3,5,מִשְׁפָּטֹ֨ו ,מִשְׁפָּט,H4941,422
303812,303813,Sophonie,3,5,יִתֵּ֤ן ,נתן,H5414,2010
303813,303814,Sophonie,3,5,לָ,לְ,H9005,20069
303814,303815,Sophonie,3,5,,הַ,H9009,30386
303815,303816,Sophonie,3,5,אֹור֙ ,אֹור,H216,115
303816,303817,Sophonie,3,5,לֹ֣א ,לֹא,H3808,5167
303817,303818,Sophonie,3,5,נֶעְדָּ֔ר ,עדר,H5737,7
303818,303819,Sophonie,3,5,וְ,וְ,H9000,50272
303819,303820,Sophonie,3,5,לֹֽא־,לֹא,H3808,5167
303820,303821,Sophonie,3,5,יֹודֵ֥עַ ,ידע,H3045,944
303821,303822,Sophonie,3,5,עַוָּ֖ל ,עַוָּל,H5767,5
303822,303823,Sophonie,3,5,בֹּֽשֶׁת׃ ,בֹּשֶׁת,H1322,30
303823,303824,Sophonie,3,6,הִכְרַ֣תִּי ,כרת,H3772,288
303824,303825,Sophonie,3,6,גֹויִ֗ם ,גֹּוי,H1471,555
303825,303826,Sophonie,3,6,נָשַׁ֨מּוּ֙ ,שׁמם,H8074,86
303826,303827,Sophonie,3,6,פִּנֹּותָ֔ם ,פִּנָּה,H6438,30
303827,303828,Sophonie,3,6,הֶחֱרַ֥בְתִּי ,חרב,H2717,36
303828,303829,Sophonie,3,6,חֽוּצֹותָ֖ם ,חוּץ,H2351,164
303829,303830,Sophonie,3,6,מִ,מִן,H4480,7562
303830,303831,Sophonie,3,6,בְּלִ֣י ,בְּלִי,H1097,58
303831,303832,Sophonie,3,6,עֹובֵ֑ר ,עבר,H5674,548
303832,303833,Sophonie,3,6,נִצְדּ֧וּ ,צדה,H6658,1
303833,303834,Sophonie,3,6,עָרֵיהֶ֛ם ,עִיר,H5892,1090
303834,303835,Sophonie,3,6,מִ,מִן,H4480,7562
303835,303836,Sophonie,3,6,בְּלִי־,בְּלִי,H1097,58
303836,303837,Sophonie,3,6,אִ֖ישׁ ,אִישׁ,H376,2186
303837,303838,Sophonie,3,6,מֵ,מִן,H4480,7562
303838,303839,Sophonie,3,6,אֵ֥ין ,אַיִן,H369,788
303839,303840,Sophonie,3,6,יֹושֵֽׁב׃ ,ישׁב,H3427,1082
303840,303841,Sophonie,3,7,אָמַ֜רְתִּי ,אמר,H559,5307
303841,303842,Sophonie,3,7,אַךְ־,אַךְ,H389,161
303842,303843,Sophonie,3,7,תִּירְאִ֤י ,ירא,H3372,332
303843,303844,Sophonie,3,7,אֹותִי֙ ,אֵת,H853,10987
303844,303845,Sophonie,3,7,תִּקְחִ֣י ,לקח,H3947,965
303845,303846,Sophonie,3,7,מוּסָ֔ר ,מוּסָר,H4148,51
303846,303847,Sophonie,3,7,וְ,וְ,H9000,50272
303847,303848,Sophonie,3,7,לֹֽא־,לֹא,H3808,5167
303848,303849,Sophonie,3,7,יִכָּרֵ֣ת ,כרת,H3772,288
303849,303850,Sophonie,3,7,מְעֹונָ֔הּ ,מָעֹון,H4585,19
303850,303851,Sophonie,3,7,כֹּ֥ל ,כֹּל,H3605,5412
303851,303852,Sophonie,3,7,אֲשֶׁר־,אֲשֶׁר,H834,5500
303852,303853,Sophonie,3,7,פָּקַ֖דְתִּי ,פקד,H6485,303
303853,303854,Sophonie,3,7,עָלֶ֑יהָ ,עַל,H5921,5766
303854,303855,Sophonie,3,7,אָכֵן֙ ,אָכֵן,H403,18
303855,303856,Sophonie,3,7,הִשְׁכִּ֣ימוּ ,שׁכם,H7925,65
303856,303857,Sophonie,3,7,הִשְׁחִ֔יתוּ ,שׁחת,H7843,145
303857,303858,Sophonie,3,7,כֹּ֖ל ,כֹּל,H3605,5412
303858,303859,Sophonie,3,7,עֲלִילֹותָֽם׃ ,עֲלִילָה,H5949,24
303859,303860,Sophonie,3,8,לָכֵ֤ן ,לָכֵן,H3651,200
303860,303861,Sophonie,3,8,חַכּוּ־,חכה,H2442,14
303861,303862,Sophonie,3,8,לִי֙ ,לְ,H9005,20069
303862,303863,Sophonie,3,8,נְאֻם־,נְאֻם,H5002,376
303863,303864,Sophonie,3,8,יְהוָ֔ה ,יְהוָה,H3068,6828
303864,303865,Sophonie,3,8,לְ,לְ,H9005,20069
303865,303866,Sophonie,3,8,יֹ֖ום ,יֹום,H3117,2304
303866,303867,Sophonie,3,8,קוּמִ֣י ,קום,H6965,629
303867,303868,Sophonie,3,8,לְ,לְ,H9005,20069
303868,303869,Sophonie,3,8,עַ֑ד ,עַד,H5706,3
303869,303870,Sophonie,3,8,כִּ֣י ,כִּי,H3588,4483
303870,303871,Sophonie,3,8,מִשְׁפָּטִי֩ ,מִשְׁפָּט,H4941,422
303871,303872,Sophonie,3,8,לֶ,לְ,H9005,20069
303872,303873,Sophonie,3,8,אֱסֹ֨ף ,אסף,H622,204
303873,303874,Sophonie,3,8,גֹּויִ֜ם ,גֹּוי,H1471,555
303874,303875,Sophonie,3,8,לְ,לְ,H9005,20069
303875,303876,Sophonie,3,8,קָבְצִ֣י ,קבץ,H6908,127
303876,303877,Sophonie,3,8,מַמְלָכֹ֗ות ,מַמְלָכָה,H4467,93
303877,303878,Sophonie,3,8,לִ,לְ,H9005,20069
303878,303879,Sophonie,3,8,שְׁפֹּ֨ךְ ,שׁפך,H8210,115
303879,303880,Sophonie,3,8,עֲלֵיהֶ֤ם ,עַל,H5921,5766
303880,303881,Sophonie,3,8,זַעְמִי֙ ,זַעַם,H2195,22
303881,303882,Sophonie,3,8,כֹּ֚ל ,כֹּל,H3605,5412
303882,303883,Sophonie,3,8,חֲרֹ֣ון ,חָרֹון,H2740,41
303883,303884,Sophonie,3,8,אַפִּ֔י ,אַף,H639,277
303884,303885,Sophonie,3,8,כִּ֚י ,כִּי,H3588,4483
303885,303886,Sophonie,3,8,בְּ,בְּ,H9003,15542
303886,303887,Sophonie,3,8,אֵ֣שׁ ,אֵשׁ,H784,378
303887,303888,Sophonie,3,8,קִנְאָתִ֔י ,קִנְאָה,H7068,43
303888,303889,Sophonie,3,8,תֵּאָכֵ֖ל ,אכל,H398,810
303889,303890,Sophonie,3,8,כָּל־,כֹּל,H3605,5412
303890,303891,Sophonie,3,8,הָ,הַ,H9009,30386
303891,303892,Sophonie,3,8,אָֽרֶץ׃ ,אֶרֶץ,H776,2504
303892,303893,Sophonie,3,9,כִּֽי־,כִּי,H3588,4483
303893,303894,Sophonie,3,9,אָ֛ז ,אָז,H227,141
303894,303895,Sophonie,3,9,אֶהְפֹּ֥ךְ ,הפך,H2015,94
303895,303896,Sophonie,3,9,אֶל־,אֶל,H413,5517
303896,303897,Sophonie,3,9,עַמִּ֖ים ,עַם,H5971,1866
303897,303898,Sophonie,3,9,שָׂפָ֣ה ,שָׂפָה,H8193,176
303898,303899,Sophonie,3,9,בְרוּרָ֑ה ,בָּרוּר,H1305,2
303899,303900,Sophonie,3,9,לִ,לְ,H9005,20069
303900,303901,Sophonie,3,9,קְרֹ֤א ,קרא,H7121,732
303901,303902,Sophonie,3,9,כֻלָּם֙ ,כֹּל,H3605,5412
303902,303903,Sophonie,3,9,בְּ,בְּ,H9003,15542
303903,303904,Sophonie,3,9,שֵׁ֣ם ,שֵׁם,H8034,864
303904,303905,Sophonie,3,9,יְהוָ֔ה ,יְהוָה,H3068,6828
303905,303906,Sophonie,3,9,לְ,לְ,H9005,20069
303906,303907,Sophonie,3,9,עָבְדֹ֖ו ,עבד,H5647,288
303907,303908,Sophonie,3,9,שְׁכֶ֥ם ,שְׁכֶם,H7926,22
303908,303909,Sophonie,3,9,אֶחָֽד׃ ,אֶחָד,H259,970
303909,303910,Sophonie,3,10,מֵ,מִן,H4480,7562
303910,303911,Sophonie,3,10,עֵ֖בֶר ,עֵבֶר,H5676,90
303911,303912,Sophonie,3,10,לְ,לְ,H9005,20069
303912,303913,Sophonie,3,10,נַֽהֲרֵי־,נָהָר,H5104,124
303913,303914,Sophonie,3,10,כ֑וּשׁ ,כּוּשׁ,H3568,25
303914,303915,Sophonie,3,10,עֲתָרַי֙ ,עָתָר,H6282,2
303915,303916,Sophonie,3,10,בַּת־,בַּת,H1323,588
303916,303917,Sophonie,3,10,פּוּצַ֔י ,פּוּצַי,H6327,1
303917,303918,Sophonie,3,10,יֹובִל֖וּן ,יבל,H2986,18
303918,303919,Sophonie,3,10,מִנְחָתִֽי׃ ,מִנְחָה,H4503,211
303919,303920,Sophonie,3,11,בַּ,בְּ,H9003,15542
303920,303921,Sophonie,3,11,,הַ,H9009,30386
303921,303922,Sophonie,3,11,יֹּ֣ום ,יֹום,H3117,2304
303922,303923,Sophonie,3,11,הַ,הַ,H9009,30386
303923,303924,Sophonie,3,11,ה֗וּא ,הוּא,H1931,1394
303924,303925,Sophonie,3,11,לֹ֤א ,לֹא,H3808,5167
303925,303926,Sophonie,3,11,תֵבֹ֨ושִׁי֙ ,בושׁ,H954,109
303926,303927,Sophonie,3,11,מִ,מִן,H4480,7562
303927,303928,Sophonie,3,11,כֹּ֣ל ,כֹּל,H3605,5412
303928,303929,Sophonie,3,11,עֲלִילֹתַ֔יִךְ ,עֲלִילָה,H5949,24
303929,303930,Sophonie,3,11,אֲשֶׁ֥ר ,אֲשֶׁר,H834,5500
303930,303931,Sophonie,3,11,פָּשַׁ֖עַתְּ ,פשׁע,H6586,41
303931,303932,Sophonie,3,11,בִּ֑י ,בְּ,H9003,15542
303932,303933,Sophonie,3,11,כִּי־,כִּי,H3588,4483
303933,303934,Sophonie,3,11,אָ֣ז׀ ,אָז,H227,141
303934,303935,Sophonie,3,11,אָסִ֣יר ,סור,H5493,297
303935,303936,Sophonie,3,11,מִ,מִן,H4480,7562
303936,303937,Sophonie,3,11,קִּרְבֵּ֗ךְ ,קֶרֶב,H7130,227
303937,303938,Sophonie,3,11,עַלִּיזֵי֙ ,עַלִּיז,H5947,7
303938,303939,Sophonie,3,11,גַּאֲוָתֵ֔ךְ ,גַּאֲוָה,H1346,19
303939,303940,Sophonie,3,11,וְ,וְ,H9000,50272
303940,303941,Sophonie,3,11,לֹֽא־,לֹא,H3808,5167
303941,303942,Sophonie,3,11,תֹוסִ֧פִי ,יסף,H3254,212
303942,303943,Sophonie,3,11,לְ,לְ,H9005,20069
303943,303944,Sophonie,3,11,גָבְהָ֛ה ,גָּבַהּ,H1361,34
303944,303945,Sophonie,3,11,עֹ֖וד ,עֹוד,H5750,490
303945,303946,Sophonie,3,11,בְּ,בְּ,H9003,15542
303946,303947,Sophonie,3,11,הַ֥ר ,הַר,H2022,558
303947,303948,Sophonie,3,11,קָדְשִֽׁי׃ ,קֹדֶשׁ,H6944,469
303948,303949,Sophonie,3,12,וְ,וְ,H9000,50272
303949,303950,Sophonie,3,12,הִשְׁאַרְתִּ֣י ,שׁאר,H7604,133
303950,303951,Sophonie,3,12,בְ,בְּ,H9003,15542
303951,303952,Sophonie,3,12,קִרְבֵּ֔ךְ ,קֶרֶב,H7130,227
303952,303953,Sophonie,3,12,עַ֥ם ,עַם,H5971,1866
303953,303954,Sophonie,3,12,עָנִ֖י ,עָנִי,H6041,75
303954,303955,Sophonie,3,12,וָ,וְ,H9000,50272
303955,303956,Sophonie,3,12,דָ֑ל ,דַּל,H1800,48
303956,303957,Sophonie,3,12,וְ,וְ,H9000,50272
303957,303958,Sophonie,3,12,חָס֖וּ ,חסה,H2620,37
303958,303959,Sophonie,3,12,בְּ,בְּ,H9003,15542
303959,303960,Sophonie,3,12,שֵׁ֥ם ,שֵׁם,H8034,864
303960,303961,Sophonie,3,12,יְהוָֽה׃ ,יְהוָה,H3068,6828
303961,303962,Sophonie,3,13,שְׁאֵרִ֨ית ,שְׁאֵרִית,H7611,66
303962,303963,Sophonie,3,13,יִשְׂרָאֵ֜ל ,יִשְׂרָאֵל,H3478,2506
303963,303964,Sophonie,3,13,לֹֽא־,לֹא,H3808,5167
303964,303965,Sophonie,3,13,יַעֲשׂ֤וּ ,עשׂה,H6213,2629
303965,303966,Sophonie,3,13,עַוְלָה֙ ,עַוְלָה,H5766,33
303966,303967,Sophonie,3,13,וְ,וְ,H9000,50272
303967,303968,Sophonie,3,13,לֹא־,לֹא,H3808,5167
303968,303969,Sophonie,3,13,יְדַבְּר֣וּ ,דבר,H1696,1138
303969,303970,Sophonie,3,13,כָזָ֔ב ,כָּזָב,H3577,31
303970,303971,Sophonie,3,13,וְ,וְ,H9000,50272
303971,303972,Sophonie,3,13,לֹֽא־,לֹא,H3808,5167
303972,303973,Sophonie,3,13,יִמָּצֵ֥א ,מצא,H4672,453
303973,303974,Sophonie,3,13,בְּ,בְּ,H9003,15542
303974,303975,Sophonie,3,13,פִיהֶ֖ם ,פֶּה,H6310,498
303975,303976,Sophonie,3,13,לְשֹׁ֣ון ,לָשֹׁון,H3956,117
303976,303977,Sophonie,3,13,תַּרְמִ֑ית ,תַּרְמִית,H8649,5
303977,303978,Sophonie,3,13,כִּֽי־,כִּי,H3588,4483
303978,303979,Sophonie,3,13,הֵ֛מָּה ,הֵמָּה,H1992,291
303979,303980,Sophonie,3,13,יִרְע֥וּ ,רעה,H7462,168
303980,303981,Sophonie,3,13,וְ,וְ,H9000,50272
303981,303982,Sophonie,3,13,רָבְצ֖וּ ,רבץ,H7257,30
303982,303983,Sophonie,3,13,וְ,וְ,H9000,50272
303983,303984,Sophonie,3,13,אֵ֥ין ,אַיִן,H369,788
303984,303985,Sophonie,3,13,מַחֲרִֽיד׃ ס ,חרד,H2729,39
303985,303986,Sophonie,3,14,רָנִּי֙ ,רנן,H7442,53
303986,303987,Sophonie,3,14,בַּת־,בַּת,H1323,588
303987,303988,Sophonie,3,14,צִיֹּ֔ון ,צִיֹּון,H6726,154
303988,303989,Sophonie,3,14,הָרִ֖יעוּ ,רוע,H7321,44
303989,303990,Sophonie,3,14,יִשְׂרָאֵ֑ל ,יִשְׂרָאֵל,H3478,2506
303990,303991,Sophonie,3,14,שִׂמְחִ֤י ,שׂמח,H8055,154
303991,303992,Sophonie,3,14,וְ,וְ,H9000,50272
303992,303993,Sophonie,3,14,עָלְזִי֙ ,עלז,H5937,16
303993,303994,Sophonie,3,14,בְּ,בְּ,H9003,15542
303994,303995,Sophonie,3,14,כָל־,כֹּל,H3605,5412
303995,303996,Sophonie,3,14,לֵ֔ב ,לֵב,H3820,601
303996,303997,Sophonie,3,14,בַּ֖ת ,בַּת,H1323,588
303997,303998,Sophonie,3,14,יְרוּשָׁלִָֽם׃ ,יְרוּשָׁלִַם,H3389,643
303998,303999,Sophonie,3,15,הֵסִ֤יר ,סור,H5493,297
303999,304000,Sophonie,3,15,יְהוָה֙ ,יְהוָה,H3068,6828
304000,304001,Sophonie,3,15,מִשְׁפָּטַ֔יִךְ ,מִשְׁפָּט,H4941,422
304001,304002,Sophonie,3,15,פִּנָּ֖ה ,פנה,H6437,135
304002,304003,Sophonie,3,15,אֹֽיְבֵ֑ךְ ,איב,H341,283
304003,304004,Sophonie,3,15,מֶ֣לֶךְ ,מֶלֶךְ,H4428,2523
304004,304005,Sophonie,3,15,יִשְׂרָאֵ֤ל׀ ,יִשְׂרָאֵל,H3478,2506
304005,304006,Sophonie,3,15,יְהוָה֙ ,יְהוָה,H3068,6828
304006,304007,Sophonie,3,15,בְּ,בְּ,H9003,15542
304007,304008,Sophonie,3,15,קִרְבֵּ֔ךְ ,קֶרֶב,H7130,227
304008,304009,Sophonie,3,15,לֹא־,לֹא,H3808,5167
304009,304010,Sophonie,3,15,תִֽירְאִ֥י ,ירא,H3372,332
304010,304011,Sophonie,3,15,רָ֖ע ,רַע,H7451,347
304011,304012,Sophonie,3,15,עֹֽוד׃ ,עֹוד,H5750,490
304012,304013,Sophonie,3,16,בַּ,בְּ,H9003,15542
304013,304014,Sophonie,3,16,,הַ,H9009,30386
304014,304015,Sophonie,3,16,יֹּ֣ום ,יֹום,H3117,2304
304015,304016,Sophonie,3,16,הַ,הַ,H9009,30386
304016,304017,Sophonie,3,16,ה֔וּא ,הוּא,H1931,1394
304017,304018,Sophonie,3,16,יֵאָמֵ֥ר ,אמר,H559,5307
304018,304019,Sophonie,3,16,לִ,לְ,H9005,20069
304019,304020,Sophonie,3,16,ירֽוּשָׁלִַ֖ם ,יְרוּשָׁלִַם,H3389,643
304020,304021,Sophonie,3,16,אַל־,אַל,H408,726
