,bhsa2021_word_n,book,chapter,verse,bhsa_text,voc_lex_utf8,HStrong,freq_lex
357153,357154,Ruth,4,2,עֲשָׂרָ֧ה ,עֲשָׂרָה,H6235,120
357154,357155,Ruth,4,2,אֲנָשִׁ֛ים ,אִישׁ,H582,2186
357155,357156,Ruth,4,2,מִ,מִן,H4480,7562
357156,357157,Ruth,4,2,זִּקְנֵ֥י ,זָקֵן,H2205,181
357157,357158,Ruth,4,2,הָ,הַ,H9009,30386
357158,357159,Ruth,4,2,עִ֖יר ,עִיר,H5892,1090
357159,357160,Ruth,4,2,וַ,וְ,H9000,50272
357160,357161,Ruth,4,2,יֹּ֣אמֶר ,אמר,H559,5307
357161,357162,Ruth,4,2,שְׁבוּ־,ישׁב,H3427,1082
357162,357163,Ruth,4,2,פֹ֑ה ,פֹּה,H6311,82
357163,357164,Ruth,4,2,וַ,וְ,H9000,50272
357164,357165,Ruth,4,2,יֵּשֵֽׁבוּ׃ ,ישׁב,H3427,1082
357165,357166,Ruth,4,3,וַ,וְ,H9000,50272
357166,357167,Ruth,4,3,יֹּ֨אמֶר֙ ,אמר,H559,5307
357167,357168,Ruth,4,3,לַ,לְ,H9005,20069
357168,357169,Ruth,4,3,,הַ,H9009,30386
357169,357170,Ruth,4,3,גֹּאֵ֔ל ,גאל,H1350,103
357170,357171,Ruth,4,3,חֶלְקַת֙ ,חֶלְקָה,H2513,23
357171,357172,Ruth,4,3,הַ,הַ,H9009,30386
357172,357173,Ruth,4,3,שָּׂדֶ֔ה ,שָׂדֶה,H7704,320
357173,357174,Ruth,4,3,אֲשֶׁ֥ר ,אֲשֶׁר,H834,5500
357174,357175,Ruth,4,3,לְ,לְ,H9005,20069
357175,357176,Ruth,4,3,אָחִ֖ינוּ ,אָח,H251,629
357176,357177,Ruth,4,3,לֶ,לְ,H9005,20069
357177,357178,Ruth,4,3,אֱלִימֶ֑לֶךְ ,אֱלִימֶלֶךְ,H458,6
357178,357179,Ruth,4,3,מָכְרָ֣ה ,מכר,H4376,80
357179,357180,Ruth,4,3,נָעֳמִ֔י ,נָעֳמִי,H5281,21
357180,357181,Ruth,4,3,הַ,הַ,H9009,30386
357181,357182,Ruth,4,3,שָּׁ֖בָה ,שׁוב,H7725,1038
357182,357183,Ruth,4,3,מִ,מִן,H4480,7562
357183,357184,Ruth,4,3,שְּׂדֵ֥ה ,שָׂדֶה,H7704,320
357184,357185,Ruth,4,3,מֹואָֽב׃ ,מֹואָב,H4124,180
357185,357186,Ruth,4,4,וַ,וְ,H9000,50272
357186,357187,Ruth,4,4,אֲנִ֨י ,אֲנִי,H589,874
357187,357188,Ruth,4,4,אָמַ֜רְתִּי ,אמר,H559,5307
357188,357189,Ruth,4,4,אֶגְלֶ֧ה ,גלה,H1540,188
357189,357190,Ruth,4,4,אָזְנְךָ֣ ,אֹזֶן,H241,187
357190,357191,Ruth,4,4,לֵ,לְ,H9005,20069
357191,357192,Ruth,4,4,אמֹ֗ר ,אמר,H559,5307
357192,357193,Ruth,4,4,קְ֠נֵה ,קנה,H7069,78
357193,357194,Ruth,4,4,נֶ֥גֶד ,נֶגֶד,H5048,151
357194,357195,Ruth,4,4,הַֽ,הַ,H9009,30386
357195,357196,Ruth,4,4,יֹּשְׁבִים֮ ,ישׁב,H3427,1082
357196,357197,Ruth,4,4,וְ,וְ,H9000,50272
357197,357198,Ruth,4,4,נֶ֣גֶד ,נֶגֶד,H5048,151
357198,357199,Ruth,4,4,זִקְנֵ֣י ,זָקֵן,H2205,181
357199,357200,Ruth,4,4,עַמִּי֒ ,עַם,H5971,1866
357200,357201,Ruth,4,4,אִם־,אִם,H518,1068
357201,357202,Ruth,4,4,תִּגְאַל֙ ,גאל,H1350,103
357202,357203,Ruth,4,4,גְּאָ֔ל ,גאל,H1350,103
357203,357204,Ruth,4,4,וְ,וְ,H9000,50272
357204,357205,Ruth,4,4,אִם־,אִם,H518,1068
357205,357206,Ruth,4,4,לֹ֨א ,לֹא,H3808,5167
357206,357207,Ruth,4,4,יִגְאַ֜ל ,גאל,H1350,103
357207,357208,Ruth,4,4,הַגִּ֣ידָה ,נגד,H5046,370
357208,357209,Ruth,4,4,לִּ֗י ,לְ,H9005,20069
357209,357210,Ruth,4,4,<QR>וְ<qr>,וְ,H9000,50272
357210,357211,Ruth,4,4,<QR>אֵֽדְעָה֙ <qr>,ידע,H3045,944
357211,357212,Ruth,4,4,כִּ֣י ,כִּי,H3588,4483
357212,357213,Ruth,4,4,אֵ֤ין ,אַיִן,H369,788
357213,357214,Ruth,4,4,זוּלָֽתְךָ֙ ,זוּלָה,H2108,16
357214,357215,Ruth,4,4,לִ,לְ,H9005,20069
357215,357216,Ruth,4,4,גְאֹ֔ול ,גאל,H1350,103
357216,357217,Ruth,4,4,וְ,וְ,H9000,50272
357217,357218,Ruth,4,4,אָנֹכִ֖י ,אָנֹכִי,H595,359
357218,357219,Ruth,4,4,אַחֲרֶ֑יךָ ,אַחַר,H310,715
357219,357220,Ruth,4,4,וַ,וְ,H9000,50272
357220,357221,Ruth,4,4,יֹּ֖אמֶר ,אמר,H559,5307
357221,357222,Ruth,4,4,אָנֹכִ֥י ,אָנֹכִי,H595,359
357222,357223,Ruth,4,4,אֶגְאָֽל׃ ,גאל,H1350,103
357223,357224,Ruth,4,5,וַ,וְ,H9000,50272
357224,357225,Ruth,4,5,יֹּ֣אמֶר ,אמר,H559,5307
357225,357226,Ruth,4,5,בֹּ֔עַז ,בֹּעַז,H1162,24
357226,357227,Ruth,4,5,בְּ,בְּ,H9003,15542
357227,357228,Ruth,4,5,יֹום־,יֹום,H3117,2304
357228,357229,Ruth,4,5,קְנֹותְךָ֥ ,קנה,H7069,78
357229,357230,Ruth,4,5,הַ,הַ,H9009,30386
357230,357231,Ruth,4,5,שָּׂדֶ֖ה ,שָׂדֶה,H7704,320
357231,357232,Ruth,4,5,מִ,מִן,H4480,7562
357232,357233,Ruth,4,5,יַּ֣ד ,יָד,H3027,1618
357233,357234,Ruth,4,5,נָעֳמִ֑י ,נָעֳמִי,H5281,21
357234,357235,Ruth,4,5,וּ֠,וְ,H9000,50272
357235,357236,Ruth,4,5,מֵ,מִן,H4480,7562
357236,357237,Ruth,4,5,אֵת ,אֵת,H854,878
357237,357238,Ruth,4,5,ר֣וּת ,רוּת,H7327,12
357238,357239,Ruth,4,5,הַ,הַ,H9009,30386
357239,357240,Ruth,4,5,מֹּואֲבִיָּ֤ה ,מֹואָבִי,H4125,16
357240,357241,Ruth,4,5,אֵֽשֶׁת־,אִשָּׁה,H802,781
357241,357242,Ruth,4,5,הַ,הַ,H9009,30386
357242,357243,Ruth,4,5,מֵּת֙ ,מות,H4191,835
357243,357244,Ruth,4,5,<QR>קָנִ֔יתָה <qr>,קנה,H7069,78
357244,357245,Ruth,4,5,לְ,לְ,H9005,20069
357245,357246,Ruth,4,5,הָקִ֥ים ,קום,H6965,629
357246,357247,Ruth,4,5,שֵׁם־,שֵׁם,H8034,864
357247,357248,Ruth,4,5,הַ,הַ,H9009,30386
357248,357249,Ruth,4,5,מֵּ֖ת ,מות,H4191,835
357249,357250,Ruth,4,5,עַל־,עַל,H5921,5766
357250,357251,Ruth,4,5,נַחֲלָתֹֽו׃ ,נַחֲלָה,H5159,224
357251,357252,Ruth,4,6,וַ,וְ,H9000,50272
357252,357253,Ruth,4,6,יֹּ֣אמֶר ,אמר,H559,5307
357253,357254,Ruth,4,6,הַ,הַ,H9009,30386
357254,357255,Ruth,4,6,גֹּאֵ֗ל ,גאל,H1350,103
357255,357256,Ruth,4,6,לֹ֤א ,לֹא,H3808,5167
357256,357257,Ruth,4,6,אוּכַל֙ ,יכל,H3201,193
357257,357258,Ruth,4,6,<QR>לִ<qr>,לְ,H9005,20069
357258,357259,Ruth,4,6,<QR>גְאָל־<qr>,גאל,H1350,103
357259,357260,Ruth,4,6,לִ֔י ,לְ,H1350,20069
357260,357261,Ruth,4,6,פֶּן־,פֶּן,H6435,133
357261,357262,Ruth,4,6,אַשְׁחִ֖ית ,שׁחת,H7843,145
357262,357263,Ruth,4,6,אֶת־,אֵת,H853,10987
357263,357264,Ruth,4,6,נַחֲלָתִ֑י ,נַחֲלָה,H5159,224
357264,357265,Ruth,4,6,גְּאַל־,גאל,H1350,103
357265,357266,Ruth,4,6,לְךָ֤ ,לְ,H9005,20069
357266,357267,Ruth,4,6,אַתָּה֙ ,אַתָּה,H859,747
357267,357268,Ruth,4,6,אֶת־,אֵת,H853,10987
357268,357269,Ruth,4,6,גְּאֻלָּתִ֔י ,גְּאֻלָּה,H1353,14
357269,357270,Ruth,4,6,כִּ֥י ,כִּי,H3588,4483
357270,357271,Ruth,4,6,לֹא־,לֹא,H3808,5167
357271,357272,Ruth,4,6,אוּכַ֖ל ,יכל,H3201,193
357272,357273,Ruth,4,6,לִ,לְ,H9005,20069
357273,357274,Ruth,4,6,גְאֹֽל׃ ,גאל,H1350,103
357274,357275,Ruth,4,7,וְ,וְ,H9000,50272
357275,357276,Ruth,4,7,זֹאת֩ ,זֹאת,H2063,604
357276,357277,Ruth,4,7,לְ,לְ,H9005,20069
357277,357278,Ruth,4,7,פָנִ֨ים ,פָּנֶה,H6440,2127
357278,357279,Ruth,4,7,בְּ,בְּ,H9003,15542
357279,357280,Ruth,4,7,יִשְׂרָאֵ֜ל ,יִשְׂרָאֵל,H3478,2506
357280,357281,Ruth,4,7,עַל־,עַל,H5921,5766
357281,357282,Ruth,4,7,הַ,הַ,H9009,30386
357282,357283,Ruth,4,7,גְּאוּלָּ֤ה ,גְּאֻלָּה,H1353,14
357283,357284,Ruth,4,7,וְ,וְ,H9000,50272
357284,357285,Ruth,4,7,עַל־,עַל,H5921,5766
357285,357286,Ruth,4,7,הַ,הַ,H9009,30386
357286,357287,Ruth,4,7,תְּמוּרָה֙ ,תְּמוּרָה,H8545,6
357287,357288,Ruth,4,7,לְ,לְ,H9005,20069
357288,357289,Ruth,4,7,קַיֵּ֣ם ,קום,H6965,629
357289,357290,Ruth,4,7,כָּל־,כֹּל,H3605,5412
357290,357291,Ruth,4,7,דָּבָ֔ר ,דָּבָר,H1697,1441
357291,357292,Ruth,4,7,שָׁלַ֥ף ,שׁלף,H8025,25
357292,357293,Ruth,4,7,אִ֛ישׁ ,אִישׁ,H376,2186
357293,357294,Ruth,4,7,נַעֲלֹ֖ו ,נַעַל,H5275,22
357294,357295,Ruth,4,7,וְ,וְ,H9000,50272
357295,357296,Ruth,4,7,נָתַ֣ן ,נתן,H5414,2010
357296,357297,Ruth,4,7,לְ,לְ,H9005,20069
357297,357298,Ruth,4,7,רֵעֵ֑הוּ ,רֵעַ,H7453,187
357298,357299,Ruth,4,7,וְ,וְ,H9000,50272
357299,357300,Ruth,4,7,זֹ֥את ,זֹאת,H2063,604
357300,357301,Ruth,4,7,הַ,הַ,H9009,30386
357301,357302,Ruth,4,7,תְּעוּדָ֖ה ,תְּעוּדָה,H8584,3
357302,357303,Ruth,4,7,בְּ,בְּ,H9003,15542
357303,357304,Ruth,4,7,יִשְׂרָאֵֽל׃ ,יִשְׂרָאֵל,H3478,2506
357304,357305,Ruth,4,8,וַ,וְ,H9000,50272
357305,357306,Ruth,4,8,יֹּ֧אמֶר ,אמר,H559,5307
357306,357307,Ruth,4,8,הַ,הַ,H9009,30386
357307,357308,Ruth,4,8,גֹּאֵ֛ל ,גאל,H1350,103
357308,357309,Ruth,4,8,לְ,לְ,H9005,20069
357309,357310,Ruth,4,8,בֹ֖עַז ,בֹּעַז,H1162,24
357310,357311,Ruth,4,8,קְנֵה־,קנה,H7069,78
357311,357312,Ruth,4,8,לָ֑ךְ ,לְ,H9005,20069
357312,357313,Ruth,4,8,וַ,וְ,H9000,50272
357313,357314,Ruth,4,8,יִּשְׁלֹ֖ף ,שׁלף,H8025,25
357314,357315,Ruth,4,8,נַעֲלֹֽו׃ ,נַעַל,H5275,22
357315,357316,Ruth,4,9,וַ,וְ,H9000,50272
357316,357317,Ruth,4,9,יֹּאמֶר֩ ,אמר,H559,5307
357317,357318,Ruth,4,9,בֹּ֨עַז ,בֹּעַז,H1162,24
357318,357319,Ruth,4,9,לַ,לְ,H9005,20069
357319,357320,Ruth,4,9,,הַ,H9009,30386
357320,357321,Ruth,4,9,זְּקֵנִ֜ים ,זָקֵן,H2205,181
357321,357322,Ruth,4,9,וְ,וְ,H9000,50272
357322,357323,Ruth,4,9,כָל־,כֹּל,H3605,5412
357323,357324,Ruth,4,9,הָ,הַ,H9009,30386
357324,357325,Ruth,4,9,עָ֗ם ,עַם,H5971,1866
357325,357326,Ruth,4,9,עֵדִ֤ים ,עֵד,H5707,69
357326,357327,Ruth,4,9,אַתֶּם֙ ,אַתֶּם,H859,283
357327,357328,Ruth,4,9,הַ,הַ,H9009,30386
357328,357329,Ruth,4,9,יֹּ֔ום ,יֹום,H3117,2304
357329,357330,Ruth,4,9,כִּ֤י ,כִּי,H3588,4483
357330,357331,Ruth,4,9,קָנִ֨יתִי֙ ,קנה,H7069,78
357331,357332,Ruth,4,9,אֶת־,אֵת,H853,10987
357332,357333,Ruth,4,9,כָּל־,כֹּל,H3605,5412
357333,357334,Ruth,4,9,אֲשֶׁ֣ר ,אֲשֶׁר,H834,5500
357334,357335,Ruth,4,9,לֶֽ,לְ,H9005,20069
357335,357336,Ruth,4,9,אֱלִימֶ֔לֶךְ ,אֱלִימֶלֶךְ,H458,6
357336,357337,Ruth,4,9,וְ,וְ,H9000,50272
357337,357338,Ruth,4,9,אֵ֛ת ,אֵת,H853,10987
357338,357339,Ruth,4,9,כָּל־,כֹּל,H3605,5412
357339,357340,Ruth,4,9,אֲשֶׁ֥ר ,אֲשֶׁר,H834,5500
357340,357341,Ruth,4,9,לְ,לְ,H9005,20069
357341,357342,Ruth,4,9,כִלְיֹ֖ון ,כִּלְיֹון,H3630,3
357342,357343,Ruth,4,9,וּ,וְ,H9000,50272
357343,357344,Ruth,4,9,מַחְלֹ֑ון ,מַחְלֹון,H4248,4
357344,357345,Ruth,4,9,מִ,מִן,H4480,7562
357345,357346,Ruth,4,9,יַּ֖ד ,יָד,H3027,1618
357346,357347,Ruth,4,9,נָעֳמִֽי׃ ,נָעֳמִי,H5281,21
357347,357348,Ruth,4,10,וְ,וְ,H9000,50272
357348,357349,Ruth,4,10,גַ֣ם ,גַּם,H1571,769
357349,357350,Ruth,4,10,אֶת־,אֵת,H853,10987
357350,357351,Ruth,4,10,ר֣וּת ,רוּת,H7327,12
357351,357352,Ruth,4,10,הַ,הַ,H9009,30386
357352,357353,Ruth,4,10,מֹּאֲבִיָּה֩ ,מֹואָבִי,H4125,16
357353,357354,Ruth,4,10,אֵ֨שֶׁת ,אִשָּׁה,H802,781
357354,357355,Ruth,4,10,מַחְלֹ֜ון ,מַחְלֹון,H4248,4
357355,357356,Ruth,4,10,קָנִ֧יתִי ,קנה,H7069,78
357356,357357,Ruth,4,10,לִ֣י ,לְ,H9005,20069
357357,357358,Ruth,4,10,לְ,לְ,H9005,20069
357358,357359,Ruth,4,10,אִשָּׁ֗ה ,אִשָּׁה,H802,781
357359,357360,Ruth,4,10,לְ,לְ,H9005,20069
357360,357361,Ruth,4,10,הָקִ֤ים ,קום,H6965,629
357361,357362,Ruth,4,10,שֵׁם־,שֵׁם,H8034,864
357362,357363,Ruth,4,10,הַ,הַ,H9009,30386
357363,357364,Ruth,4,10,מֵּת֙ ,מות,H4191,835
357364,357365,Ruth,4,10,עַל־,עַל,H5921,5766
357365,357366,Ruth,4,10,נַ֣חֲלָתֹ֔ו ,נַחֲלָה,H5159,224
357366,357367,Ruth,4,10,וְ,וְ,H9000,50272
357367,357368,Ruth,4,10,לֹא־,לֹא,H3808,5167
357368,357369,Ruth,4,10,יִכָּרֵ֧ת ,כרת,H3772,288
357369,357370,Ruth,4,10,שֵׁם־,שֵׁם,H8034,864
357370,357371,Ruth,4,10,הַ,הַ,H9009,30386
357371,357372,Ruth,4,10,מֵּ֛ת ,מות,H4191,835
357372,357373,Ruth,4,10,מֵ,מִן,H4480,7562
357373,357374,Ruth,4,10,עִ֥ם ,עִם,H5973,1049
357374,357375,Ruth,4,10,אֶחָ֖יו ,אָח,H251,629
357375,357376,Ruth,4,10,וּ,וְ,H9000,50272
357376,357377,Ruth,4,10,מִ,מִן,H4480,7562
357377,357378,Ruth,4,10,שַּׁ֣עַר ,שַׁעַר,H8179,374
357378,357379,Ruth,4,10,מְקֹומֹ֑ו ,מָקֹום,H4725,401
357379,357380,Ruth,4,10,עֵדִ֥ים ,עֵד,H5707,69
357380,357381,Ruth,4,10,אַתֶּ֖ם ,אַתֶּם,H859,283
357381,357382,Ruth,4,10,הַ,הַ,H9009,30386
357382,357383,Ruth,4,10,יֹּֽום׃ ,יֹום,H3117,2304
357383,357384,Ruth,4,11,וַ,וְ,H9000,50272
357384,357385,Ruth,4,11,יֹּ֨אמְר֜וּ ,אמר,H559,5307
357385,357386,Ruth,4,11,כָּל־,כֹּל,H3605,5412
357386,357387,Ruth,4,11,הָ,הַ,H9009,30386
357387,357388,Ruth,4,11,עָ֧ם ,עַם,H5971,1866
357388,357389,Ruth,4,11,אֲשֶׁר־,אֲשֶׁר,H834,5500
357389,357390,Ruth,4,11,בַּ,בְּ,H9003,15542
357390,357391,Ruth,4,11,,הַ,H9009,30386
357391,357392,Ruth,4,11,שַּׁ֛עַר ,שַׁעַר,H8179,374
357392,357393,Ruth,4,11,וְ,וְ,H9000,50272
357393,357394,Ruth,4,11,הַ,הַ,H9009,30386
357394,357395,Ruth,4,11,זְּקֵנִ֖ים ,זָקֵן,H2205,181
357395,357396,Ruth,4,11,עֵדִ֑ים ,עֵד,H5707,69
357396,357397,Ruth,4,11,יִתֵּן֩ ,נתן,H5414,2010
357397,357398,Ruth,4,11,יְהוָ֨ה ,יְהוָה,H3068,6828
357398,357399,Ruth,4,11,אֶֽת־,אֵת,H853,10987
357399,357400,Ruth,4,11,הָ,הַ,H9009,30386
357400,357401,Ruth,4,11,אִשָּׁ֜ה ,אִשָּׁה,H802,781
357401,357402,Ruth,4,11,הַ,הַ,H9009,30386
357402,357403,Ruth,4,11,בָּאָ֣ה ,בוא,H935,2570
357403,357404,Ruth,4,11,אֶל־,אֶל,H413,5517
357404,357405,Ruth,4,11,בֵּיתֶ֗ךָ ,בַּיִת,H1004,2063
357405,357406,Ruth,4,11,כְּ,כְּ,H9004,2902
357406,357407,Ruth,4,11,רָחֵ֤ל׀ ,רָחֵל,H7354,47
357407,357408,Ruth,4,11,וּ,וְ,H9000,50272
357408,357409,Ruth,4,11,כְ,כְּ,H9004,2902
357409,357410,Ruth,4,11,לֵאָה֙ ,לֵאָה,H3812,34
357410,357411,Ruth,4,11,אֲשֶׁ֨ר ,אֲשֶׁר,H834,5500
357411,357412,Ruth,4,11,בָּנ֤וּ ,בנה,H1129,376
357412,357413,Ruth,4,11,שְׁתֵּיהֶם֙ ,שְׁנַיִם,H8147,768
357413,357414,Ruth,4,11,אֶת־,אֵת,H853,10987
357414,357415,Ruth,4,11,בֵּ֣ית ,בַּיִת,H1004,2063
357415,357416,Ruth,4,11,יִשְׂרָאֵ֔ל ,יִשְׂרָאֵל,H3478,2506
357416,357417,Ruth,4,11,וַ,וְ,H9000,50272
357417,357418,Ruth,4,11,עֲשֵׂה־,עשׂה,H6213,2629
357418,357419,Ruth,4,11,חַ֣יִל ,חַיִל,H2428,244
357419,357420,Ruth,4,11,בְּ,בְּ,H9003,15542
357420,357421,Ruth,4,11,אֶפְרָ֔תָה ,אֶפְרָתָה,H672,6
357421,357422,Ruth,4,11,וּ,וְ,H9000,50272
357422,357423,Ruth,4,11,קְרָא־,קרא,H7121,732
357423,357424,Ruth,4,11,שֵׁ֖ם ,שֵׁם,H8034,864
357424,357425,Ruth,4,11,בְּ,בְּ,H9003,15542
357425,357426,Ruth,4,11,בֵ֥ית לָֽחֶם׃ ,בֵּית לֶחֶם,H1035,41
357426,357427,Ruth,4,12,וִ,וְ,H9000,50272
357427,357428,Ruth,4,12,יהִ֤י ,היה,H1961,3561
357428,357429,Ruth,4,12,בֵֽיתְךָ֙ ,בַּיִת,H1004,2063
357429,357430,Ruth,4,12,כְּ,כְּ,H9004,2902
357430,357431,Ruth,4,12,בֵ֣ית ,בַּיִת,H1004,2063
357431,357432,Ruth,4,12,פֶּ֔רֶץ ,פֶּרֶץ,H6557,15
357432,357433,Ruth,4,12,אֲשֶׁר־,אֲשֶׁר,H834,5500
357433,357434,Ruth,4,12,יָלְדָ֥ה ,ילד,H3205,492
357434,357435,Ruth,4,12,תָמָ֖ר ,תָּמָר,H8559,22
357435,357436,Ruth,4,12,לִֽ,לְ,H9005,20069
357436,357437,Ruth,4,12,יהוּדָ֑ה ,יְהוּדָה,H3063,819
357437,357438,Ruth,4,12,מִן־,מִן,H4480,7562
357438,357439,Ruth,4,12,הַ,הַ,H9009,30386
357439,357440,Ruth,4,12,זֶּ֗רַע ,זֶרַע,H2233,229
357440,357441,Ruth,4,12,אֲשֶׁ֨ר ,אֲשֶׁר,H834,5500
357441,357442,Ruth,4,12,יִתֵּ֤ן ,נתן,H5414,2010
357442,357443,Ruth,4,12,יְהוָה֙ ,יְהוָה,H3068,6828
357443,357444,Ruth,4,12,לְךָ֔ ,לְ,H9005,20069
357444,357445,Ruth,4,12,מִן־,מִן,H4480,7562
357445,357446,Ruth,4,12,הַֽ,הַ,H9009,30386
357446,357447,Ruth,4,12,נַּעֲרָ֖ה ,נַעֲרָה,H5291,63
357447,357448,Ruth,4,12,הַ,הַ,H9009,30386
357448,357449,Ruth,4,12,זֹּֽאת׃ ,זֹאת,H2063,604
357449,357450,Ruth,4,13,וַ,וְ,H9000,50272
357450,357451,Ruth,4,13,יִּקַּ֨ח ,לקח,H3947,965
357451,357452,Ruth,4,13,בֹּ֤עַז ,בֹּעַז,H1162,24
357452,357453,Ruth,4,13,אֶת־,אֵת,H853,10987
357453,357454,Ruth,4,13,רוּת֙ ,רוּת,H7327,12
357454,357455,Ruth,4,13,וַ,וְ,H9000,50272
357455,357456,Ruth,4,13,תְּהִי־,היה,H1961,3561
357456,357457,Ruth,4,13,לֹ֣ו ,לְ,H9005,20069
357457,357458,Ruth,4,13,לְ,לְ,H9005,20069
357458,357459,Ruth,4,13,אִשָּׁ֔ה ,אִשָּׁה,H802,781
357459,357460,Ruth,4,13,וַ,וְ,H9000,50272
357460,357461,Ruth,4,13,יָּבֹ֖א ,בוא,H935,2570
357461,357462,Ruth,4,13,אֵלֶ֑יהָ ,אֶל,H413,5517
357462,357463,Ruth,4,13,וַ,וְ,H9000,50272
357463,357464,Ruth,4,13,יִּתֵּ֨ן ,נתן,H5414,2010
357464,357465,Ruth,4,13,יְהוָ֥ה ,יְהוָה,H3068,6828
357465,357466,Ruth,4,13,לָ֛הּ ,לְ,H9005,20069
357466,357467,Ruth,4,13,הֵרָיֹ֖ון ,הֵרָיֹון,H2032,2
357467,357468,Ruth,4,13,וַ,וְ,H9000,50272
357468,357469,Ruth,4,13,תֵּ֥לֶד ,ילד,H3205,492
357469,357470,Ruth,4,13,בֵּֽן׃ ,בֵּן,H1121,4937
357470,357471,Ruth,4,14,וַ,וְ,H9000,50272
357471,357472,Ruth,4,14,תֹּאמַ֤רְנָה ,אמר,H559,5307
357472,357473,Ruth,4,14,הַ,הַ,H9009,30386
357473,357474,Ruth,4,14,נָּשִׁים֙ ,אִשָּׁה,H802,781
357474,357475,Ruth,4,14,אֶֽל־,אֶל,H413,5517
357475,357476,Ruth,4,14,נָעֳמִ֔י ,נָעֳמִי,H5281,21
357476,357477,Ruth,4,14,בָּר֣וּךְ ,ברך,H1288,327
357477,357478,Ruth,4,14,יְהוָ֔ה ,יְהוָה,H3068,6828
357478,357479,Ruth,4,14,אֲ֠שֶׁר ,אֲשֶׁר,H834,5500
357479,357480,Ruth,4,14,לֹ֣א ,לֹא,H3808,5167
357480,357481,Ruth,4,14,הִשְׁבִּ֥ית ,שׁבת,H7673,71
357481,357482,Ruth,4,14,לָ֛ךְ ,לְ,H9005,20069
357482,357483,Ruth,4,14,גֹּאֵ֖ל ,גאל,H1350,103
357483,357484,Ruth,4,14,הַ,הַ,H9009,30386
357484,357485,Ruth,4,14,יֹּ֑ום ,יֹום,H3117,2304
357485,357486,Ruth,4,14,וְ,וְ,H9000,50272
357486,357487,Ruth,4,14,יִקָּרֵ֥א ,קרא,H7121,732
357487,357488,Ruth,4,14,שְׁמֹ֖ו ,שֵׁם,H8034,864
357488,357489,Ruth,4,14,בְּ,בְּ,H9003,15542
357489,357490,Ruth,4,14,יִשְׂרָאֵֽל׃ ,יִשְׂרָאֵל,H3478,2506
357490,357491,Ruth,4,15,וְ,וְ,H9000,50272
357491,357492,Ruth,4,15,הָ֤יָה ,היה,H1961,3561
357492,357493,Ruth,4,15,לָךְ֙ ,לְ,H9005,20069
357493,357494,Ruth,4,15,לְ,לְ,H9005,20069
357494,357495,Ruth,4,15,מֵשִׁ֣יב ,שׁוב,H7725,1038
357495,357496,Ruth,4,15,נֶ֔פֶשׁ ,נֶפֶשׁ,H5315,754
357496,357497,Ruth,4,15,וּ,וְ,H9000,50272
357497,357498,Ruth,4,15,לְ,לְ,H9005,20069
357498,357499,Ruth,4,15,כַלְכֵּ֖ל ,כול,H3557,38
357499,357500,Ruth,4,15,אֶת־,אֵת,H853,10987
357500,357501,Ruth,4,15,שֵׂיבָתֵ֑ךְ ,שֵׂיבָה,H7872,19
357501,357502,Ruth,4,15,כִּ֣י ,כִּי,H3588,4483
357502,357503,Ruth,4,15,כַלָּתֵ֤ךְ ,כַּלָּה,H3618,34
357503,357504,Ruth,4,15,אֲֽשֶׁר־,אֲשֶׁר,H834,5500
357504,357505,Ruth,4,15,אֲהֵבַ֨תֶךְ֙ ,אהב,H157,211
357505,357506,Ruth,4,15,יְלָדַ֔תּוּ ,ילד,H3205,492
357506,357507,Ruth,4,15,אֲשֶׁר־,אֲשֶׁר,H834,5500
357507,357508,Ruth,4,15,הִיא֙ ,הִיא,H1931,485
357508,357509,Ruth,4,15,טֹ֣ובָה ,טֹוב,H2896,469
357509,357510,Ruth,4,15,לָ֔ךְ ,לְ,H9005,20069
357510,357511,Ruth,4,15,מִ,מִן,H4480,7562
357511,357512,Ruth,4,15,שִּׁבְעָ֖ה ,שֶׁבַע,H7651,490
357512,357513,Ruth,4,15,בָּנִֽים׃ ,בֵּן,H1121,4937
357513,357514,Ruth,4,16,וַ,וְ,H9000,50272
357514,357515,Ruth,4,16,תִּקַּ֨ח ,לקח,H3947,965
357515,357516,Ruth,4,16,נָעֳמִ֤י ,נָעֳמִי,H5281,21
357516,357517,Ruth,4,16,אֶת־,אֵת,H853,10987
357517,357518,Ruth,4,16,הַ,הַ,H9009,30386
357518,357519,Ruth,4,16,יֶּ֨לֶד֙ ,יֶלֶד,H3206,89
357519,357520,Ruth,4,16,וַ,וְ,H9000,50272
357520,357521,Ruth,4,16,תְּשִׁתֵ֣הוּ ,שׁית,H7896,85
357521,357522,Ruth,4,16,בְ,בְּ,H9003,15542
357522,357523,Ruth,4,16,חֵיקָ֔הּ ,חֵיק,H2436,38
357523,357524,Ruth,4,16,וַ,וְ,H9000,50272
357524,357525,Ruth,4,16,תְּהִי־,היה,H1961,3561
357525,357526,Ruth,4,16,לֹ֖ו ,לְ,H9005,20069
357526,357527,Ruth,4,16,לְ,לְ,H9005,20069
357527,357528,Ruth,4,16,אֹמֶֽנֶת׃ ,אמן,H539,105
357528,357529,Ruth,4,17,וַ,וְ,H9000,50272
357529,357530,Ruth,4,17,תִּקְרֶאנָה֩ ,קרא,H7121,732
357530,357531,Ruth,4,17,לֹ֨ו ,לְ,H9005,20069
357531,357532,Ruth,4,17,הַ,הַ,H9009,30386
