Unnamed: 0,book,chapter,verse,orig,lex,strong,freq
288808,Amos,1,5,מִבֵּ֣ית,בֵּית עֶ֑דֶן,H1040,2
288809,Amos,1,5,עֶ֑דֶן,בֵּית עֶ֑דֶן,H1040,2
288810,Amos,1,5,וְגָל֧וּ,גָּלָה,H1540,186
288811,Amos,1,5,עַם־,עַם,H5971,1872
288812,Amos,1,5,אֲרָ֛ם,אֲרָם,H0758,143
288813,Amos,1,5,קִ֖ירָה,קִיר,H7024,5
288814,Amos,1,5,אָמַ֥ר,אָמַר,H0559,5309
288815,Amos,1,5,יְהוָֽה׃ פ,יהוה,H3068,6528
288816,Amos,1,6,כֹּ֚ה,כֹּה,H3541,577
288817,Amos,1,6,אָמַ֣ר,אָמַר,H0559,5309
288818,Amos,1,6,יְהוָ֔ה,יהוה,H3068,6528
288819,Amos,1,6,עַל־,עַל,H5921,5774
288820,Amos,1,6,שְׁלֹשָׁה֙,שָׁלֹשׁ,H7969,432
288821,Amos,1,6,פִּשְׁעֵ֣י,פֶּ֫שַׁע,H6588,93
288822,Amos,1,6,עַזָּ֔ה,עַזָּה,H5804,21
288823,Amos,1,6,וְעַל־,עַל,H5921,5774
288824,Amos,1,6,אַרְבָּעָ֖ה,אַרְבַּע,H0702,318
288825,Amos,1,6,לֹ֣א,לֹא,H3808,5170
288826,Amos,1,6,אֲשִׁיבֶ֑נּוּ,שׁוּב,H7725,1057
288827,Amos,1,6,עַל־,עַל,H5921,5774
288828,Amos,1,6,הַגְלוֹתָ֛ם,גָּלָה,H1540,186
288829,Amos,1,6,גָּל֥וּת,גָּלוּת,H1546,15
288830,Amos,1,6,שְׁלֵמָ֖ה,שָׁלֵם,H8003,28
288831,Amos,1,6,לְהַסְגִּ֥יר,סָגַר,H5462,91
288832,Amos,1,6,לֶאֱדֽוֹם׃,אֱדוֹם,H0123,100
288833,Amos,1,7,וְשִׁלַּ֥חְתִּי,שָׁלַח,H7971,847
288834,Amos,1,7,אֵ֖שׁ,אֵשׁ,H0784,378
288835,Amos,1,7,בְּחוֹמַ֣ת,חוֹמָה,H2346,133
288836,Amos,1,7,עַזָּ֑ה,עַזָּה,H5804,21
288837,Amos,1,7,וְאָכְלָ֖ה,אָכַל,H0398,810
288838,Amos,1,7,אַרְמְנֹתֶֽיהָ׃,אַרְמוֹן,H0759,32
288839,Amos,1,8,וְהִכְרַתִּ֤י,כָּרַת,H3772,288
288840,Amos,1,8,יוֹשֵׁב֙,יָשַׁב,H3427,1078
288841,Amos,1,8,מֵֽאַשְׁדּ֔וֹד,אַשְׁדּוֹד,H0795,17
288842,Amos,1,8,וְתוֹמֵ֥ךְ,תָּמַךְ,H8551,21
288843,Amos,1,8,שֵׁ֖בֶט,שֵׁ֫בֶט,H7626,190
288844,Amos,1,8,מֵֽאַשְׁקְל֑וֹן,אַשְׁקְלוֹן,H0831,12
288845,Amos,1,8,וַהֲשִׁיב֨וֹתִי,שׁוּב,H7725,1057
288846,Amos,1,8,יָדִ֜י,יָד,H3027,1619
288847,Amos,1,8,עַל־,עַל,H5921,5774
288848,Amos,1,8,עֶקְר֗וֹן,עֶקְרוֹן,H6138,22
288849,Amos,1,8,וְאָֽבְדוּ֙,אָבַד,H0006,184
288850,Amos,1,8,שְׁאֵרִ֣ית,שְׁאֵרִית,H7611,66
288851,Amos,1,8,פְּלִשְׁתִּ֔ים,פְּלִשְׁתִּי,H6430,288
288852,Amos,1,8,אָמַ֖ר,אָמַר,H0559,5309
288853,Amos,1,8,אֲדֹנָ֥י,אֲדֹנָי,H0136,440
288854,Amos,1,8,יְהוִֽה׃ פ,יְהֹוִה,H3069,306
288855,Amos,1,9,כֹּ֚ה,כֹּה,H3541,577
288856,Amos,1,9,אָמַ֣ר,אָמַר,H0559,5309
288857,Amos,1,9,יְהוָ֔ה,יהוה,H3068,6528
288858,Amos,1,9,עַל־,עַל,H5921,5774
288859,Amos,1,9,שְׁלֹשָׁה֙,שָׁלֹשׁ,H7969,432
288860,Amos,1,9,פִּשְׁעֵי־,פֶּ֫שַׁע,H6588,93
288861,Amos,1,9,צֹ֔ר,צֹר,H6865,42
288862,Amos,1,9,וְעַל־,עַל,H5921,5774
288863,Amos,1,9,אַרְבָּעָ֖ה,אַרְבַּע,H0702,318
288864,Amos,1,9,לֹ֣א,לֹא,H3808,5170
288865,Amos,1,9,אֲשִׁיבֶ֑נּוּ,שׁוּב,H7725,1057
288866,Amos,1,9,עַֽל־,עַל,H5921,5774
288867,Amos,1,9,הַסְגִּירָ֞ם,סָגַר,H5462,91
288868,Amos,1,9,גָּל֤וּת,גָּלוּת,H1546,15
288869,Amos,1,9,שְׁלֵמָה֙,שָׁלֵם,H8003,28
288870,Amos,1,9,לֶאֱד֔וֹם,אֱדוֹם,H0123,100
288871,Amos,1,9,וְלֹ֥א,לֹא,H3808,5170
288872,Amos,1,9,זָכְר֖וּ,זָכַר,H2142,232
288873,Amos,1,9,בְּרִ֥ית,בְּרִית,H1285,284
288874,Amos,1,9,אַחִֽים׃,אָח,H0251,630
288875,Amos,1,10,וְשִׁלַּ֥חְתִּי,שָׁלַח,H7971,847
288876,Amos,1,10,אֵ֖שׁ,אֵשׁ,H0784,378
288877,Amos,1,10,בְּח֣וֹמַת,חוֹמָה,H2346,133
288878,Amos,1,10,צֹ֑ר,צֹר,H6865,42
288879,Amos,1,10,וְאָכְלָ֖ה,אָכַל,H0398,810
288880,Amos,1,10,אַרְמְנֹתֶֽיהָ׃ פ,אַרְמוֹן,H0759,32
288881,Amos,1,11,כֹּ֚ה,כֹּה,H3541,577
288882,Amos,1,11,אָמַ֣ר,אָמַר,H0559,5309
288883,Amos,1,11,יְהוָ֔ה,יהוה,H3068,6528
288884,Amos,1,11,עַל־,עַל,H5921,5774
288885,Amos,1,11,שְׁלֹשָׁה֙,שָׁלֹשׁ,H7969,432
288886,Amos,1,11,פִּשְׁעֵ֣י,פֶּ֫שַׁע,H6588,93
288887,Amos,1,11,אֱד֔וֹם,אֱדוֹם,H0123,100
288888,Amos,1,11,וְעַל־,עַל,H5921,5774
288889,Amos,1,11,אַרְבָּעָ֖ה,אַרְבַּע,H0702,318
288890,Amos,1,11,לֹ֣א,לֹא,H3808,5170
288891,Amos,1,11,אֲשִׁיבֶ֑נּוּ,שׁוּב,H7725,1057
288892,Amos,1,11,עַל־,עַל,H5921,5774
288893,Amos,1,11,רָדְפ֨וֹ,רָדַף,H7291,143
288894,Amos,1,11,בַחֶ֤רֶב,חֶ֫רֶב,H2719,413
288895,Amos,1,11,אָחִיו֙,אָח,H0251,630
288896,Amos,1,11,וְשִׁחֵ֣ת,שָׁחַת,H7843,146
288897,Amos,1,11,רַחֲמָ֔יו,רַחֲמִים,H7356,45
288898,Amos,1,11,וַיִּטְרֹ֤ף,טָרַף,H2963,25
288899,Amos,1,11,לָעַד֙,עַד,H5703,48
288900,Amos,1,11,אַפּ֔וֹ,אַף,H0639,276
