tagnt_word_n,book,chapter,verse,orig,lex,strong,freq
67074,Actes,1,6,συνελθόντες,συνέρχομαι,G4905,30
67075,Actes,1,6,ἠρώτων,ἐρωτάω,G2065,62
67076,Actes,1,6,αὐτὸν,αὐτός,G0846,5558
67077,Actes,1,6,λέγοντες,λέγω,G3004,1318
67078,Actes,1,6,κύριε,κύριος,G2962,716
67079,Actes,1,6,εἰ,εἰ,G1487,506
67080,Actes,1,6,ἐν,ἐν,G1722,2728
67081,Actes,1,6,τῷ,ὁ,G3588,19785
67082,Actes,1,6,χρόνῳ,χρόνος,G5550,53
67083,Actes,1,6,τούτῳ,οὗτος,G3778,1380
67084,Actes,1,6,ἀποκαθιστάνεις,ἀποκαθίστημι,G0600,8
67085,Actes,1,6,τὴν,ὁ,G3588,19785
67086,Actes,1,6,βασιλείαν,βασιλεία,G0932,161
67087,Actes,1,6,τῷ,ὁ,G3588,19785
67088,Actes,1,6,Ἰσραήλ,Ἰσραήλ,G2474,68
67089,Actes,1,7,εἶπεν,ἔπω,G2036,929
67090,Actes,1,7,δὲ,δέ,G1161,2771
67091,Actes,1,7,πρὸς,πρός,G4314,699
67092,Actes,1,7,αὐτούς,αὐτός,G0846,5558
67093,Actes,1,7,οὐχ,οὐ,G3756,1667
67094,Actes,1,7,ὑμῶν,σύ,G4771,2896
67095,Actes,1,7,ἐστιν,εἰμί,G1510,2458
67096,Actes,1,7,γνῶναι,γινώσκω,G1097,218
67097,Actes,1,7,χρόνους,χρόνος,G5550,53
67098,Actes,1,7,ἢ,ἤ,G2228,346
67099,Actes,1,7,καιροὺς,καιρός,G2540,85
67100,Actes,1,7,οὓς,ὅς,G3739,1408
67101,Actes,1,7,ὁ,ὁ,G3588,19785
67102,Actes,1,7,πατὴρ,πατήρ,G3962,414
67103,Actes,1,7,ἔθετο,τίθημι,G5087,100
67104,Actes,1,7,ἐν,ἐν,G1722,2728
67105,Actes,1,7,τῆ,ὁ,G3588,19785
67106,Actes,1,7,ἰδίᾳ,ἴδιος,G2398,113
67107,Actes,1,7,ἐξουσίᾳ,ἐξουσία,G1849,102
67108,Actes,1,8,ἀλλὰ,ἀλλά,G0235,638
67109,Actes,1,8,λήμψεσθε,λαμβάνω,G2983,257
67110,Actes,1,8,δύναμιν,δύναμις,G1411,119
67111,Actes,1,8,ἐπελθόντος,ἐπέρχομαι,G1904,9
67112,Actes,1,8,τοῦ,ὁ,G3588,19785
67113,Actes,1,8,ἁγίου,ἅγιος,G0040,224
67114,Actes,1,8,πνεύματος,πνεῦμα,G4151,378
67115,Actes,1,8,ἐφ᾽,ἐπί,G1909,884
67116,Actes,1,8,ὑμᾶς,σύ,G4771,2896
67117,Actes,1,8,καὶ,καί,G2532,9108
67118,Actes,1,8,ἔσεσθέ,εἰμί,G1510,2458
67119,Actes,1,8,μου,ἐγώ,G1473,2462
67120,Actes,1,8,μάρτυρες,μάρτυς,G3144,35
67121,Actes,1,8,ἔν,ἐν,G1722,2728
67122,Actes,1,8,τε,τε,G5037,212
67123,Actes,1,8,Ἰερουσαλὴμ,Ἱερουσαλήμ,G2419,77
67124,Actes,1,8,καὶ,καί,G2532,9108
67125,Actes,1,8,ἐν,ἐν,G1722,2728
67126,Actes,1,8,πάσῃ,πᾶς,G3956,1236
67127,Actes,1,8,τῆ,ὁ,G3588,19785
67128,Actes,1,8,Ἰουδαίᾳ,Ἰουδαία,G2449,44
67129,Actes,1,8,καὶ,καί,G2532,9108
67130,Actes,1,8,Σαμαρείᾳ,Σαμάρεια,G4540,11
67131,Actes,1,8,καὶ,καί,G2532,9108
67132,Actes,1,8,ἕως,ἕως,G2193,145
67133,Actes,1,8,ἐσχάτου,ἔσχατος,G2078,52
67134,Actes,1,8,τῆς,ὁ,G3588,19785
67135,Actes,1,8,γῆς,γῆ,G1093,247
67136,Actes,1,9,καὶ,καί,G2532,9108
67137,Actes,1,9,ταῦτα,οὗτος,G3778,1380
67138,Actes,1,9,εἰπὼν,ἔπω,G2036,929
67139,Actes,1,9,βλεπόντων,βλέπω,G0991,132
67140,Actes,1,9,αὐτῶν,αὐτός,G0846,5558
67141,Actes,1,9,ἐπήρθη,ἐπαίρω,G1869,19
67142,Actes,1,9,καὶ,καί,G2532,9108
67143,Actes,1,9,νεφέλη,νεφέλη,G3507,25
67144,Actes,1,9,ὑπέλαβεν,ὑπολαμβάνω,G5274,5
67145,Actes,1,9,αὐτὸν,αὐτός,G0846,5558
67146,Actes,1,9,ἀπὸ,ἀπό,G0575,640
67147,Actes,1,9,τῶν,ὁ,G3588,19785
67148,Actes,1,9,ὀφθαλμῶν,ὀφθαλμός,G3788,100
67149,Actes,1,9,αὐτῶν,αὐτός,G0846,5558
67150,Actes,1,10,καὶ,καί,G2532,9108
67151,Actes,1,10,ὡς,ὡς,G5613,501
67152,Actes,1,10,ἀτενίζοντες,ἀτενίζω,G0816,14
67153,Actes,1,10,ἦσαν,εἰμί,G1510,2458
67154,Actes,1,10,εἰς,εἰς,G1519,1757
67155,Actes,1,10,τὸν,ὁ,G3588,19785
67156,Actes,1,10,οὐρανὸν,οὐρανός,G3772,273
67157,Actes,1,10,πορευομένου,πορεύω,G4198,150
67158,Actes,1,10,αὐτοῦ,αὐτός,G0846,5558
67159,Actes,1,10,καὶ,καί,G2532,9108
67160,Actes,1,10,ἰδοὺ,ἰδού,G2400,199
67161,Actes,1,10,ἄνδρες,ἀνήρ,G0435,216
67162,Actes,1,10,δύο,δύο,G1417,132
67163,Actes,1,10,παρειστήκεισαν,παρίστημι,G3936,41
67164,Actes,1,10,αὐτοῖς,αὐτός,G0846,5558
67165,Actes,1,10,ἐν,ἐν,G1722,2728
67166,Actes,1,10,ἐσθήσεσι,ἐσθής,G2066,8
67167,Actes,1,10,λευκαῖς,λευκός,G3022,25
67168,Actes,1,11,οἳ,ὅς,G3739,1408
67169,Actes,1,11,καὶ,καί,G2532,9108
67170,Actes,1,11,εἶπαν,ἔπω,G2036,929
67171,Actes,1,11,ἄνδρες,ἀνήρ,G0435,216
67172,Actes,1,11,Γαλιλαῖοι,Γαλιλαῖος,G1057,11
67173,Actes,1,11,τί,τίς,G5101,558
67174,Actes,1,11,ἑστήκατε,ἵστημι,G2476,152
67176,Actes,1,11,εἰς,εἰς,G1519,1757
67177,Actes,1,11,τὸν,ὁ,G3588,19785
67178,Actes,1,11,οὐρανόν,οὐρανός,G3772,273
67179,Actes,1,11,οὗτος,οὗτος,G3778,1380
67180,Actes,1,11,ὁ,ὁ,G3588,19785
67181,Actes,1,11,Ἰησοῦς,Ἰησοῦς,G2424,910
67182,Actes,1,11,ὁ,ὁ,G3588,19785
67183,Actes,1,11,ἀναλημφθεὶς,ἀναλαμβάνω,G0353,13
67184,Actes,1,11,ἀφ᾽,ἀπό,G0575,640
67185,Actes,1,11,ὑμῶν,σύ,G4771,2896
67186,Actes,1,11,εἰς,εἰς,G1519,1757
67187,Actes,1,11,τὸν,ὁ,G3588,19785
67188,Actes,1,11,οὐρανὸν,οὐρανός,G3772,273
67189,Actes,1,11,οὕτως,οὕτω,G3779,207
67190,Actes,1,11,ἐλεύσεται,ἔρχομαι,G2064,630
67191,Actes,1,11,ὃν,ὅς,G3739,1408
67192,Actes,1,11,τρόπον,τρόπος,G5158,13
67193,Actes,1,11,ἐθεάσασθε,θεάομαι,G2300,22
67194,Actes,1,11,αὐτὸν,αὐτός,G0846,5558
67195,Actes,1,11,πορευόμενον,πορεύω,G4198,150
67196,Actes,1,11,εἰς,εἰς,G1519,1757
67197,Actes,1,11,τὸν,ὁ,G3588,19785
67198,Actes,1,11,οὐρανόν,οὐρανός,G3772,273
67199,Actes,1,12,Τότε,τότε,G5119,159
67200,Actes,1,12,ὑπέστρεψαν,ὑποστρέφω,G5290,35
67201,Actes,1,12,εἰς,εἰς,G1519,1757
67202,Actes,1,12,Ἰερουσαλὴμ,Ἱερουσαλήμ,G2419,77
67203,Actes,1,12,ἀπὸ,ἀπό,G0575,640
67204,Actes,1,12,ὄρους,ὄρος,G3735,62
67205,Actes,1,12,τοῦ,ὁ,G3588,19785
67206,Actes,1,12,καλουμένου,καλέω,G2564,148
67207,Actes,1,12,Ἐλαιῶνος,ἐλαιών,G1638,11
67208,Actes,1,12,ὅ,ὅς,G3739,1408
67209,Actes,1,12,ἐστιν,εἰμί,G1510,2458
67210,Actes,1,12,ἐγγὺς,ἐγγύς,G1451,30
67211,Actes,1,12,Ἰερουσαλὴμ,Ἱερουσαλήμ,G2419,77
67212,Actes,1,12,σαββάτου,σάββατον,G4521,68
67213,Actes,1,12,ἔχον,ἔχω,G2192,706
67214,Actes,1,12,ὁδόν,ὁδός,G3598,101
67215,Actes,1,13,καὶ,καί,G2532,9108
67216,Actes,1,13,ὅτε,ὅτε,G3753,102
67217,Actes,1,13,εἰσῆλθον,εἰσέρχομαι,G1525,191
67218,Actes,1,13,εἰς,εἰς,G1519,1757
67219,Actes,1,13,τὸ,ὁ,G3588,19785
67220,Actes,1,13,ὑπερῷον,ὑπερῷον,G5253,4
67221,Actes,1,13,ἀνέβησαν,ἀναβαίνω,G0305,81
67222,Actes,1,13,οὗ,οὗ,G3757,24
67223,Actes,1,13,ἦσαν,εἰμί,G1510,2458
67224,Actes,1,13,καταμένοντες,καταμένω,G2650,1
67225,Actes,1,13,ὅ,ὁ,G3588,19785
67226,Actes,1,13,τε,τε,G5037,212
67227,Actes,1,13,Πέτρος,Πέτρος,G4074,155
67228,Actes,1,13,καὶ,καί,G2532,9108
67229,Actes,1,13,Ἰωάννης,Ἰωάννης,G2491,135
67230,Actes,1,13,καὶ,καί,G2532,9108
67231,Actes,1,13,Ἰάκωβος,Ἰάκωβος,G2385,42
67232,Actes,1,13,καὶ,καί,G2532,9108
67233,Actes,1,13,Ἀνδρέας,Ἀνδρέας,G0406,13
67234,Actes,1,13,Φίλιππος,Φίλιππος,G5376,36
67235,Actes,1,13,καὶ,καί,G2532,9108
67236,Actes,1,13,Θωμᾶς,Θωμᾶς,G2381,11
67237,Actes,1,13,Βαρθολομαῖος,Βαρθολομαῖος,G0918,4
67238,Actes,1,13,καὶ,καί,G2532,9108
67239,Actes,1,13,Μαθθαῖος,Ματθαῖος,G3156,5
67240,Actes,1,13,Ἰάκωβος,Ἰάκωβος,G2385,42
67241,Actes,1,13,Ἁλφαίου,Ἀλφαῖος,G0256,5
67242,Actes,1,13,καὶ,καί,G2532,9108
67243,Actes,1,13,Σίμων,Σίμων,G4613,75
67244,Actes,1,13,ὁ,ὁ,G3588,19785
67245,Actes,1,13,ζηλωτὴς,ζηλωτής,G2208,2
67246,Actes,1,13,καὶ,καί,G2532,9108
67247,Actes,1,13,Ἰούδας,Ἰούδας,G2455,41
67248,Actes,1,13,Ἰακώβου,Ἰάκωβος,G2385,42
67249,Actes,1,14,Οὗτοι,οὗτος,G3778,1380
67250,Actes,1,14,πάντες,πᾶς,G3956,1236
67251,Actes,1,14,ἦσαν,εἰμί,G1510,2458
67252,Actes,1,14,προσκαρτεροῦντες,προσκαρτερέω,G4342,10
67253,Actes,1,14,ὁμοθυμαδὸν,ὁμοθυμαδόν,G3661,11
67254,Actes,1,14,τῆ,ὁ,G3588,19785
67255,Actes,1,14,προσευχῆ,προσευχή,G4335,36
67259,Actes,1,14,σὺν,σύν,G4862,127
67260,Actes,1,14,γυναιξὶν,γυνή,G1135,211
67261,Actes,1,14,καὶ,καί,G2532,9108
67262,Actes,1,14,Μαριὰμ,Μαρία,G3137,54
67263,Actes,1,14,τῆ,ὁ,G3588,19785
67264,Actes,1,14,μητρὶ,μήτηρ,G3384,83
67265,Actes,1,14,τοῦ,ὁ,G3588,19785
67266,Actes,1,14,Ἰησοῦ,Ἰησοῦς,G2424,910
67267,Actes,1,14,καὶ,καί,G2532,9108
67268,Actes,1,14,σὺν,σύν,G4862,127
67269,Actes,1,14,τοῖς,ὁ,G3588,19785
67270,Actes,1,14,ἀδελφοῖς,ἀδελφός,G0080,343
67271,Actes,1,14,αὐτοῦ,αὐτός,G0846,5558
67272,Actes,1,15,Καὶ,καί,G2532,9108
67273,Actes,1,15,ἐν,ἐν,G1722,2728
67274,Actes,1,15,ταῖς,ὁ,G3588,19785
67275,Actes,1,15,ἡμέραις,ἡμέρα,G2250,388
67276,Actes,1,15,ταύταις,οὗτος,G3778,1380
67277,Actes,1,15,ἀναστὰς,ἀνίστημι,G0450,107
67278,Actes,1,15,Πέτρος,Πέτρος,G4074,155
67279,Actes,1,15,ἐν,ἐν,G1722,2728
67280,Actes,1,15,μέσῳ,μέσος,G3319,56
67281,Actes,1,15,τῶν,ὁ,G3588,19785
67282,Actes,1,15,ἀδελφῶν,ἀδελφός,G0080,343
67283,Actes,1,15,εἶπεν,ἔπω,G2036,929
67284,Actes,1,15,ἦν,εἰμί,G1510,2458
67285,Actes,1,15,τε,τε,G5037,212
67286,Actes,1,15,ὄχλος,ὄχλος,G3793,174
67287,Actes,1,15,ὀνομάτων,ὄνομα,G3686,229
67288,Actes,1,15,ἐπὶ,ἐπί,G1909,884
67289,Actes,1,15,τὸ,ὁ,G3588,19785
67290,Actes,1,15,αὐτὸ,αὐτός,G0846,5558
67292,Actes,1,15,ἑκατὸν,ἑκατόν,G1540,17
67293,Actes,1,15,εἴκοσι,εἴκοσι,G1501,11
67294,Actes,1,16,ἄνδρες,ἀνήρ,G0435,216
67295,Actes,1,16,ἀδελφοί,ἀδελφός,G0080,343
67296,Actes,1,16,ἔδει,δεῖ,G1163,102
67297,Actes,1,16,πληρωθῆναι,πληρόω,G4137,85
67298,Actes,1,16,τὴν,ὁ,G3588,19785
67299,Actes,1,16,γραφὴν,γραφή,G1124,50
67301,Actes,1,16,ἣν,ὅς,G3739,1408
67302,Actes,1,16,προεῖπεν,προλέγω,G4302,4
67303,Actes,1,16,τὸ,ὁ,G3588,19785
67304,Actes,1,16,πνεῦμα,πνεῦμα,G4151,378
67305,Actes,1,16,τὸ,ὁ,G3588,19785
67306,Actes,1,16,ἅγιον,ἅγιος,G0040,224
67307,Actes,1,16,διὰ,διά,G1223,666
67308,Actes,1,16,στόματος,στόμα,G4750,78
67309,Actes,1,16,Δαυὶδ,Δαυείδ,G1138,59
67310,Actes,1,16,περὶ,περί,G4012,331
67311,Actes,1,16,Ἰούδα,Ἰούδας,G2455,41
67312,Actes,1,16,τοῦ,ὁ,G3588,19785
67313,Actes,1,16,γενομένου,γίνομαι,G1096,662
67314,Actes,1,16,ὁδηγοῦ,ὁδηγός,G3595,5
67315,Actes,1,16,τοῖς,ὁ,G3588,19785
67316,Actes,1,16,συλλαβοῦσιν,συλλαμβάνω,G4815,16
67318,Actes,1,16,Ἰησοῦν,Ἰησοῦς,G2424,910
67319,Actes,1,17,ὅτι,ὅτι,G3754,1291
67320,Actes,1,17,κατηριθμημένος,καταριθμέω,G2674,1
67321,Actes,1,17,ἦν,εἰμί,G1510,2458
67322,Actes,1,17,ἐν,ἐν,G1722,2728
67323,Actes,1,17,ἡμῖν,ἐγώ,G1473,2462
67324,Actes,1,17,καὶ,καί,G2532,9108
67325,Actes,1,17,ἔλαχεν,λαγχάνω,G2975,4
67326,Actes,1,17,τὸν,ὁ,G3588,19785
67327,Actes,1,17,κλῆρον,κλῆρος,G2819,10
67328,Actes,1,17,τῆς,ὁ,G3588,19785
67329,Actes,1,17,διακονίας,διακονία,G1248,34
67330,Actes,1,17,ταύτης,οὗτος,G3778,1380
67331,Actes,1,18,οὗτος,οὗτος,G3778,1380
67332,Actes,1,18,μὲν,μέν,G3303,178
67333,Actes,1,18,οὖν,οὖν,G3767,494
67334,Actes,1,18,ἐκτήσατο,κτάομαι,G2932,7
67335,Actes,1,18,χωρίον,χωρίον,G5564,10
67336,Actes,1,18,ἐκ,ἐκ,G1537,912
67338,Actes,1,18,μισθοῦ,μισθός,G3408,29
67339,Actes,1,18,τῆς,ὁ,G3588,19785
67340,Actes,1,18,ἀδικίας,ἀδικία,G0093,25
67341,Actes,1,18,καὶ,καί,G2532,9108
67342,Actes,1,18,πρηνὴς,πρηνής,G4248,1
67343,Actes,1,18,γενόμενος,γίνομαι,G1096,662
67344,Actes,1,18,ἐλάκησεν,λάσχω,G2997,1
67345,Actes,1,18,μέσος,μέσος,G3319,56
67346,Actes,1,18,καὶ,καί,G2532,9108
67347,Actes,1,18,ἐξεχύθη,ἐκχέω,G1632,27
67348,Actes,1,18,πάντα,πᾶς,G3956,1236
67349,Actes,1,18,τὰ,ὁ,G3588,19785
67350,Actes,1,18,σπλάγχνα,σπλάγχνον,G4698,11
67351,Actes,1,18,αὐτοῦ,αὐτός,G0846,5558
67352,Actes,1,19,καὶ,καί,G2532,9108
67353,Actes,1,19,γνωστὸν,γνωστός,G1110,15
67354,Actes,1,19,ἐγένετο,γίνομαι,G1096,662
67355,Actes,1,19,πᾶσιν,πᾶς,G3956,1236
67356,Actes,1,19,τοῖς,ὁ,G3588,19785
67357,Actes,1,19,κατοικοῦσιν,κατοικέω,G2730,44
67358,Actes,1,19,Ἰερουσαλήμ,Ἱερουσαλήμ,G2419,77
67359,Actes,1,19,ὥστε,ὥστε,G5620,83
67360,Actes,1,19,κληθῆναι,καλέω,G2564,148
67361,Actes,1,19,τὸ,ὁ,G3588,19785
67362,Actes,1,19,χωρίον,χωρίον,G5564,10
67363,Actes,1,19,ἐκεῖνο,ἐκεῖνος,G1565,243
67364,Actes,1,19,τῆ,ὁ,G3588,19785
67365,Actes,1,19,ἰδίᾳ,ἴδιος,G2398,113
67366,Actes,1,19,διαλέκτῳ,διάλεκτος,G1258,6
67367,Actes,1,19,αὐτῶν,αὐτός,G0846,5558
67368,Actes,1,19,Ἁκελδαμάχ,Ἀκελδαμά,G0184,1
67369,Actes,1,19,τοῦτ᾽,οὗτος,G3778,1380
67370,Actes,1,19,ἔστιν,εἰμί,G1510,2458
67371,Actes,1,19,χωρίον,χωρίον,G5564,10
67372,Actes,1,19,αἵματος,αἷμα,G0129,97
67373,Actes,1,20,γέγραπται,γράφω,G1125,190
67374,Actes,1,20,γὰρ,γάρ,G1063,1039
67375,Actes,1,20,ἐν,ἐν,G1722,2728
67376,Actes,1,20,βίβλῳ,βίβλος,G0976,10
67377,Actes,1,20,ψαλμῶν,ψαλμός,G5568,7
67378,Actes,1,20,γενηθήτω,γίνομαι,G1096,662
67379,Actes,1,20,ἡ,ὁ,G3588,19785
67380,Actes,1,20,ἔπαυλις,ἔπαυλις,G1886,1
67381,Actes,1,20,αὐτοῦ,αὐτός,G0846,5558
67382,Actes,1,20,ἔρημος,ἔρημος,G2048,48
67383,Actes,1,20,καὶ,καί,G2532,9108
67384,Actes,1,20,μὴ,μή,G3361,1065
67385,Actes,1,20,ἔστω,εἰμί,G1510,2458
67386,Actes,1,20,ὁ,ὁ,G3588,19785
67387,Actes,1,20,κατοικῶν,κατοικέω,G2730,44
67388,Actes,1,20,ἐν,ἐν,G1722,2728
67389,Actes,1,20,αὐτῆ,αὐτός,G0846,5558
67390,Actes,1,20,καὶ,καί,G2532,9108
67391,Actes,1,20,τὴν,ὁ,G3588,19785
67392,Actes,1,20,ἐπισκοπὴν,ἐπισκοπή,G1984,4
67393,Actes,1,20,αὐτοῦ,αὐτός,G0846,5558
67394,Actes,1,20,λαβέτω,λαμβάνω,G2983,257
67395,Actes,1,20,ἕτερος,ἕτερος,G2087,97
67396,Actes,1,21,δεῖ,δεῖ,G1163,102
67397,Actes,1,21,οὖν,οὖν,G3767,494
67398,Actes,1,21,τῶν,ὁ,G3588,19785
67399,Actes,1,21,συνελθόντων,συνέρχομαι,G4905,30
67400,Actes,1,21,ἡμῖν,ἐγώ,G1473,2462
67401,Actes,1,21,ἀνδρῶν,ἀνήρ,G0435,216
67402,Actes,1,21,ἐν,ἐν,G1722,2728
67403,Actes,1,21,παντὶ,πᾶς,G3956,1236
67404,Actes,1,21,χρόνῳ,χρόνος,G5550,53
67406,Actes,1,21,ᾧ,ὅς,G3739,1408
67407,Actes,1,21,εἰσῆλθεν,εἰσέρχομαι,G1525,191
67408,Actes,1,21,καὶ,καί,G2532,9108
67409,Actes,1,21,ἐξῆλθεν,ἐξέρχομαι,G1831,217
67410,Actes,1,21,ἐφ᾽,ἐπί,G1909,884
67411,Actes,1,21,ἡμᾶς,ἐγώ,G1473,2462
67412,Actes,1,21,ὁ,ὁ,G3588,19785
67413,Actes,1,21,κύριος,κύριος,G2962,716
67414,Actes,1,21,Ἰησοῦς,Ἰησοῦς,G2424,910
67415,Actes,1,22,ἀρξάμενος,ἄρχω,G0757,85
67416,Actes,1,22,ἀπὸ,ἀπό,G0575,640
67417,Actes,1,22,τοῦ,ὁ,G3588,19785
67418,Actes,1,22,βαπτίσματος,βάπτισμα,G0908,19
67419,Actes,1,22,Ἰωάννου,Ἰωάννης,G2491,135
67420,Actes,1,22,ἕως,ἕως,G2193,145
67421,Actes,1,22,τῆς,ὁ,G3588,19785
67422,Actes,1,22,ἡμέρας,ἡμέρα,G2250,388
67423,Actes,1,22,ἧς,ὅς,G3739,1408
67424,Actes,1,22,ἀνελήμφθη,ἀναλαμβάνω,G0353,13
67425,Actes,1,22,ἀφ᾽,ἀπό,G0575,640
67426,Actes,1,22,ἡμῶν,ἐγώ,G1473,2462
67427,Actes,1,22,μάρτυρα,μάρτυς,G3144,35
67428,Actes,1,22,τῆς,ὁ,G3588,19785
67429,Actes,1,22,ἀναστάσεως,ἀνάστασις,G0386,42
67430,Actes,1,22,αὐτοῦ,αὐτός,G0846,5558
67431,Actes,1,22,σὺν,σύν,G4862,127
67432,Actes,1,22,ἡμῖν,ἐγώ,G1473,2462
67433,Actes,1,22,γενέσθαι,γίνομαι,G1096,662
67434,Actes,1,22,ἕνα,εἷς,G1520,336
67435,Actes,1,22,τούτων,οὗτος,G3778,1380
67436,Actes,1,23,καὶ,καί,G2532,9108
67437,Actes,1,23,ἔστησαν,ἵστημι,G2476,152
67438,Actes,1,23,δύο,δύο,G1417,132
67439,Actes,1,23,Ἰωσὴφ,Ἰωσήφ,G2501,33
67440,Actes,1,23,τὸν,ὁ,G3588,19785
67441,Actes,1,23,καλούμενον,καλέω,G2564,148
