tagnt_word_n,book,chapter,verse,orig,lex,strong,freq
126065,1Pierre,1,8,πιστεύοντες,πιστεύω,G4100,238
126066,1Pierre,1,8,δὲ,δέ,G1161,2771
126067,1Pierre,1,8,ἀγαλλιᾶσθε,ἀγαλλιάω,G0021,11
126068,1Pierre,1,8,χαρᾷ,χαρά,G5479,59
126069,1Pierre,1,8,ἀνεκλαλήτῳ,ἀνεκλάλητος,G0412,1
126070,1Pierre,1,8,καὶ,καί,G2532,9108
126071,1Pierre,1,8,δεδοξασμένῃ,δοξάζω,G1392,60
126072,1Pierre,1,9,κομιζόμενοι,κομίζω,G2865,10
126073,1Pierre,1,9,τὸ,ὁ,G3588,19785
126074,1Pierre,1,9,τέλος,τέλος,G5056,40
126075,1Pierre,1,9,τῆς,ὁ,G3588,19785
126076,1Pierre,1,9,πίστεως,πίστις,G4102,242
126077,1Pierre,1,9,ὑμῶν,σύ,G4771,2896
126078,1Pierre,1,9,σωτηρίαν,σωτηρία,G4991,47
126079,1Pierre,1,9,ψυχῶν,ψυχή,G5590,102
126080,1Pierre,1,10,περὶ,περί,G4012,331
126081,1Pierre,1,10,ἧς,ὅς,G3739,1408
126082,1Pierre,1,10,σωτηρίας,σωτηρία,G4991,47
126083,1Pierre,1,10,ἐξεζήτησαν,ἐκζητέω,G1567,7
126084,1Pierre,1,10,καὶ,καί,G2532,9108
126085,1Pierre,1,10,ἐξηραύνησαν,ἐξερευνάω,G1830,1
126086,1Pierre,1,10,προφῆται,προφήτης,G4396,144
126087,1Pierre,1,10,οἱ,ὁ,G3588,19785
126088,1Pierre,1,10,περὶ,περί,G4012,331
126089,1Pierre,1,10,τῆς,ὁ,G3588,19785
126090,1Pierre,1,10,εἰς,εἰς,G1519,1757
126091,1Pierre,1,10,ὑμᾶς,σύ,G4771,2896
126092,1Pierre,1,10,χάριτος,χάρις,G5485,154
126093,1Pierre,1,10,προφητεύσαντες,προφητεύω,G4395,28
126094,1Pierre,1,11,ἐραυνῶντες,ἐρευνάω,G2045,6
126095,1Pierre,1,11,εἰς,εἰς,G1519,1757
126096,1Pierre,1,11,τίνα,τίς,G5101,558
126097,1Pierre,1,11,ἢ,ἤ,G2228,346
126098,1Pierre,1,11,ποῖον,ποῖος,G4169,33
126099,1Pierre,1,11,καιρὸν,καιρός,G2540,85
126100,1Pierre,1,11,ἐδήλου,δηλόω,G1213,7
126101,1Pierre,1,11,τὸ,ὁ,G3588,19785
126102,1Pierre,1,11,ἐν,ἐν,G1722,2728
126103,1Pierre,1,11,αὐτοῖς,αὐτός,G0846,5558
126104,1Pierre,1,11,πνεῦμα,πνεῦμα,G4151,378
126105,1Pierre,1,11,Χριστοῦ,Χριστός,G5547,529
126106,1Pierre,1,11,προμαρτυρόμενον,προμαρτύρομαι,G4303,1
126107,1Pierre,1,11,τὰ,ὁ,G3588,19785
126108,1Pierre,1,11,εἰς,εἰς,G1519,1757
126109,1Pierre,1,11,Χριστὸν,Χριστός,G5547,529
126110,1Pierre,1,11,παθήματα,πάθημα,G3804,16
126111,1Pierre,1,11,καὶ,καί,G2532,9108
126112,1Pierre,1,11,τὰς,ὁ,G3588,19785
126113,1Pierre,1,11,μετὰ,μετά,G3326,468
126114,1Pierre,1,11,ταῦτα,οὗτος,G3778,1380
126115,1Pierre,1,11,δόξας,δόξα,G1391,166
126116,1Pierre,1,12,οἷς,ὅς,G3739,1408
126117,1Pierre,1,12,ἀπεκαλύφθη,ἀποκαλύπτω,G0601,26
126118,1Pierre,1,12,ὅτι,ὅτι,G3754,1291
126119,1Pierre,1,12,οὐχ,οὐ,G3756,1667
126120,1Pierre,1,12,ἑαυτοῖς,ἑαυτοῦ,G1438,317
126121,1Pierre,1,12,ὑμῖν,σύ,G4771,2896
126122,1Pierre,1,12,δὲ,δέ,G1161,2771
126123,1Pierre,1,12,διηκόνουν,διακονέω,G1247,37
126124,1Pierre,1,12,αὐτά,αὐτός,G0846,5558
126125,1Pierre,1,12,ἃ,ὅς,G3739,1408
126126,1Pierre,1,12,νῦν,νῦν,G3568,144
126127,1Pierre,1,12,ἀνηγγέλη,ἀναγγέλλω,G0312,14
126128,1Pierre,1,12,ὑμῖν,σύ,G4771,2896
126129,1Pierre,1,12,διὰ,διά,G1223,666
126130,1Pierre,1,12,τῶν,ὁ,G3588,19785
126131,1Pierre,1,12,εὐαγγελισαμένων,εὐαγγελίζομαι,G2097,53
126132,1Pierre,1,12,ὑμᾶς,σύ,G4771,2896
126134,1Pierre,1,12,πνεύματι,πνεῦμα,G4151,378
126135,1Pierre,1,12,ἁγίῳ,ἅγιος,G0040,224
126136,1Pierre,1,12,ἀποσταλέντι,ἀποστέλλω,G0649,131
126137,1Pierre,1,12,ἀπ᾽,ἀπό,G0575,640
126138,1Pierre,1,12,οὐρανοῦ,οὐρανός,G3772,273
126139,1Pierre,1,12,εἰς,εἰς,G1519,1757
126140,1Pierre,1,12,ἃ,ὅς,G3739,1408
126141,1Pierre,1,12,ἐπιθυμοῦσιν,ἐπιθυμέω,G1937,16
126142,1Pierre,1,12,ἄγγελοι,ἄγγελος,G0032,175
126143,1Pierre,1,12,παρακύψαι,παρακύπτω,G3879,5
126144,1Pierre,1,13,Διὸ,διό,G1352,53
126145,1Pierre,1,13,ἀναζωσάμενοι,ἀναζώννυμι,G0328,1
126146,1Pierre,1,13,τὰς,ὁ,G3588,19785
126147,1Pierre,1,13,ὀσφύας,ὀσφῦς,G3751,8
126148,1Pierre,1,13,τῆς,ὁ,G3588,19785
126149,1Pierre,1,13,διανοίας,διάνοια,G1271,12
126150,1Pierre,1,13,ὑμῶν,σύ,G4771,2896
126151,1Pierre,1,13,νήφοντες,νήφω,G3525,6
126152,1Pierre,1,13,τελείως,τελείως,G5049,1
126153,1Pierre,1,13,ἐλπίσατε,ἐλπίζω,G1679,31
126154,1Pierre,1,13,ἐπὶ,ἐπί,G1909,884
126155,1Pierre,1,13,τὴν,ὁ,G3588,19785
126156,1Pierre,1,13,φερομένην,φέρω,G5342,66
126157,1Pierre,1,13,ὑμῖν,σύ,G4771,2896
126158,1Pierre,1,13,χάριν,χάρις,G5485,154
126159,1Pierre,1,13,ἐν,ἐν,G1722,2728
126160,1Pierre,1,13,ἀποκαλύψει,ἀποκάλυψις,G0602,18
126161,1Pierre,1,13,Ἰησοῦ,Ἰησοῦς,G2424,910
126162,1Pierre,1,13,Χριστοῦ,Χριστός,G5547,529
126163,1Pierre,1,14,ὡς,ὡς,G5613,501
126164,1Pierre,1,14,τέκνα,τέκνον,G5043,98
126165,1Pierre,1,14,ὑπακοῆς,ὑπακοή,G5218,15
126166,1Pierre,1,14,μὴ,μή,G3361,1065
126167,1Pierre,1,14,συσχηματιζόμενοι,συσχηματίζω,G4964,2
126168,1Pierre,1,14,ταῖς,ὁ,G3588,19785
126169,1Pierre,1,14,πρότερον,πρότερον,G4386,5
126170,1Pierre,1,14,ἐν,ἐν,G1722,2728
126171,1Pierre,1,14,τῆ,ὁ,G3588,19785
126172,1Pierre,1,14,ἀγνοίᾳ,ἄγνοια,G0052,4
126173,1Pierre,1,14,ὑμῶν,σύ,G4771,2896
126174,1Pierre,1,14,ἐπιθυμίαις,ἐπιθυμία,G1939,38
126175,1Pierre,1,15,ἀλλὰ,ἀλλά,G0235,638
126176,1Pierre,1,15,κατὰ,κατά,G2596,472
126177,1Pierre,1,15,τὸν,ὁ,G3588,19785
126178,1Pierre,1,15,καλέσαντα,καλέω,G2564,148
126179,1Pierre,1,15,ὑμᾶς,σύ,G4771,2896
126180,1Pierre,1,15,ἅγιον,ἅγιος,G0040,224
126181,1Pierre,1,15,καὶ,καί,G2532,9108
126182,1Pierre,1,15,αὐτοὶ,αὐτός,G0846,5558
126183,1Pierre,1,15,ἅγιοι,ἅγιος,G0040,224
126184,1Pierre,1,15,ἐν,ἐν,G1722,2728
126185,1Pierre,1,15,πάσῃ,πᾶς,G3956,1236
126186,1Pierre,1,15,ἀναστροφῆ,ἀναστροφή,G0391,13
126187,1Pierre,1,15,γενήθητε,γίνομαι,G1096,662
126188,1Pierre,1,16,διότι,διότι,G1360,23
126189,1Pierre,1,16,γέγραπται,γράφω,G1125,190
126191,1Pierre,1,16,ἅγιοι,ἅγιος,G0040,224
126192,1Pierre,1,16,ἔσεσθε,εἰμί,G1510,2458
126193,1Pierre,1,16,ὅτι,ὅτι,G3754,1291
126194,1Pierre,1,16,ἐγὼ,ἐγώ,G1473,2462
126195,1Pierre,1,16,ἅγιος,ἅγιος,G0040,224
126197,1Pierre,1,17,καὶ,καί,G2532,9108
126198,1Pierre,1,17,εἰ,εἰ,G1487,506
126199,1Pierre,1,17,πατέρα,πατήρ,G3962,414
126200,1Pierre,1,17,ἐπικαλεῖσθε,ἐπικαλέω,G1941,30
126201,1Pierre,1,17,τὸν,ὁ,G3588,19785
126202,1Pierre,1,17,ἀπροσωπολήμπτως,ἀπροσωπολήπτως,G0678,1
126203,1Pierre,1,17,κρίνοντα,κρίνω,G2919,113
126204,1Pierre,1,17,κατὰ,κατά,G2596,472
126205,1Pierre,1,17,τὸ,ὁ,G3588,19785
126206,1Pierre,1,17,ἑκάστου,ἕκαστος,G1538,81
126207,1Pierre,1,17,ἔργον,ἔργον,G2041,169
126208,1Pierre,1,17,ἐν,ἐν,G1722,2728
126209,1Pierre,1,17,φόβῳ,φόβος,G5401,47
126210,1Pierre,1,17,τὸν,ὁ,G3588,19785
126211,1Pierre,1,17,τῆς,ὁ,G3588,19785
126212,1Pierre,1,17,παροικίας,παροικία,G3940,2
126213,1Pierre,1,17,ὑμῶν,σύ,G4771,2896
126214,1Pierre,1,17,χρόνον,χρόνος,G5550,53
126215,1Pierre,1,17,ἀναστράφητε,ἀναστρέφω,G0390,9
126216,1Pierre,1,18,εἰδότες,εἴδω,G6063,280
126217,1Pierre,1,18,ὅτι,ὅτι,G3754,1291
126218,1Pierre,1,18,οὐ,οὐ,G3756,1667
126219,1Pierre,1,18,φθαρτοῖς,φθαρτός,G5349,6
126220,1Pierre,1,18,ἀργυρίῳ,ἀργύριον,G0694,20
126221,1Pierre,1,18,ἢ,ἤ,G2228,346
126222,1Pierre,1,18,χρυσίῳ,χρυσίον,G5553,11
126223,1Pierre,1,18,ἐλυτρώθητε,λυτρόω,G3084,3
126224,1Pierre,1,18,ἐκ,ἐκ,G1537,912
126225,1Pierre,1,18,τῆς,ὁ,G3588,19785
126226,1Pierre,1,18,ματαίας,μάταιος,G3152,6
126227,1Pierre,1,18,ὑμῶν,σύ,G4771,2896
126228,1Pierre,1,18,ἀναστροφῆς,ἀναστροφή,G0391,13
126229,1Pierre,1,18,πατροπαραδότου,πατροπαράδοτος,G3970,1
126230,1Pierre,1,19,ἀλλὰ,ἀλλά,G0235,638
126231,1Pierre,1,19,τιμίῳ,τίμιος,G5093,13
126232,1Pierre,1,19,αἵματι,αἷμα,G0129,97
126233,1Pierre,1,19,ὡς,ὡς,G5613,501
126234,1Pierre,1,19,ἀμνοῦ,ἀμνός,G0286,4
126235,1Pierre,1,19,ἀμώμου,ἄμωμος,G0299,8
126236,1Pierre,1,19,καὶ,καί,G2532,9108
126237,1Pierre,1,19,ἀσπίλου,ἄσπιλος,G0784,4
126238,1Pierre,1,19,Χριστοῦ,Χριστός,G5547,529
126239,1Pierre,1,20,προεγνωσμένου,προγινώσκω,G4267,5
126240,1Pierre,1,20,μὲν,μέν,G3303,178
126241,1Pierre,1,20,πρὸ,πρό,G4253,47
126242,1Pierre,1,20,καταβολῆς,καταβολή,G2602,11
126243,1Pierre,1,20,κόσμου,κόσμος,G2889,185
126244,1Pierre,1,20,φανερωθέντος,φανερόω,G5319,49
126245,1Pierre,1,20,δὲ,δέ,G1161,2771
126246,1Pierre,1,20,ἐπ᾽,ἐπί,G1909,884
126247,1Pierre,1,20,ἐσχάτου,ἔσχατος,G2078,52
126248,1Pierre,1,20,τῶν,ὁ,G3588,19785
126249,1Pierre,1,20,χρόνων,χρόνος,G5550,53
126250,1Pierre,1,20,δι᾽,διά,G1223,666
126251,1Pierre,1,20,ὑμᾶς,σύ,G4771,2896
126252,1Pierre,1,21,τοὺς,ὁ,G3588,19785
126253,1Pierre,1,21,δι᾽,διά,G1223,666
126254,1Pierre,1,21,αὐτοῦ,αὐτός,G0846,5558
126256,1Pierre,1,21,εἰς,εἰς,G1519,1757
126257,1Pierre,1,21,θεόν,θεός,G2316,1311
126258,1Pierre,1,21,τὸν,ὁ,G3588,19785
126259,1Pierre,1,21,ἐγείραντα,ἐγείρω,G1453,143
126260,1Pierre,1,21,αὐτὸν,αὐτός,G0846,5558
126261,1Pierre,1,21,ἐκ,ἐκ,G1537,912
126262,1Pierre,1,21,νεκρῶν,νεκρός,G3498,128
126263,1Pierre,1,21,καὶ,καί,G2532,9108
126264,1Pierre,1,21,δόξαν,δόξα,G1391,166
126265,1Pierre,1,21,αὐτῷ,αὐτός,G0846,5558
126266,1Pierre,1,21,δόντα,δίδωμι,G1325,409
126267,1Pierre,1,21,ὥστε,ὥστε,G5620,83
126268,1Pierre,1,21,τὴν,ὁ,G3588,19785
126269,1Pierre,1,21,πίστιν,πίστις,G4102,242
126270,1Pierre,1,21,ὑμῶν,σύ,G4771,2896
126271,1Pierre,1,21,καὶ,καί,G2532,9108
126272,1Pierre,1,21,ἐλπίδα,ἐλπίς,G1680,53
126273,1Pierre,1,21,εἶναι,εἰμί,G1510,2458
126274,1Pierre,1,21,εἰς,εἰς,G1519,1757
126275,1Pierre,1,21,θεόν,θεός,G2316,1311
126276,1Pierre,1,22,Τὰς,ὁ,G3588,19785
126277,1Pierre,1,22,ψυχὰς,ψυχή,G5590,102
126278,1Pierre,1,22,ὑμῶν,σύ,G4771,2896
126279,1Pierre,1,22,ἡγνικότες,ἁγνίζω,G0048,7
126280,1Pierre,1,22,ἐν,ἐν,G1722,2728
126281,1Pierre,1,22,τῆ,ὁ,G3588,19785
126282,1Pierre,1,22,ὑπακοῆ,ὑπακοή,G5218,15
126283,1Pierre,1,22,τῆς,ὁ,G3588,19785
126284,1Pierre,1,22,ἀληθείας,ἀλήθεια,G0225,108
126287,1Pierre,1,22,εἰς,εἰς,G1519,1757
126288,1Pierre,1,22,φιλαδελφίαν,φιλαδελφία,G5360,6
126289,1Pierre,1,22,ἀνυπόκριτον,ἀνυπόκριτος,G0505,6
126290,1Pierre,1,22,ἐκ,ἐκ,G1537,912
126291,1Pierre,1,22,καθαρᾶς,καθαρός,G2513,27
126292,1Pierre,1,22,καρδίας,καρδία,G2588,155
126293,1Pierre,1,22,ἀλλήλους,ἀλλήλων,G0240,100
126294,1Pierre,1,22,ἀγαπήσατε,ἀγαπάω,G0025,143
126295,1Pierre,1,22,ἐκτενῶς,ἐκτενῶς,G1619,2
126296,1Pierre,1,23,ἀναγεγεννημένοι,ἀναγεννάω,G0313,2
126297,1Pierre,1,23,οὐκ,οὐ,G3756,1667
126298,1Pierre,1,23,ἐκ,ἐκ,G1537,912
126299,1Pierre,1,23,σπορᾶς,σπορά,G4701,1
126300,1Pierre,1,23,φθαρτῆς,φθαρτός,G5349,6
126301,1Pierre,1,23,ἀλλ᾽,ἀλλά,G0235,638
126302,1Pierre,1,23,ἀφθάρτου,ἄφθαρτος,G0862,7
126303,1Pierre,1,23,διὰ,διά,G1223,666
126304,1Pierre,1,23,λόγου,λόγος,G3056,330
126305,1Pierre,1,23,ζῶντος,ζάω,G2198,139
126306,1Pierre,1,23,θεοῦ,θεός,G2316,1311
126307,1Pierre,1,23,καὶ,καί,G2532,9108
126308,1Pierre,1,23,μένοντος,μένω,G3306,118
126312,1Pierre,1,24,διότι,διότι,G1360,23
126313,1Pierre,1,24,πᾶσα,πᾶς,G3956,1236
126314,1Pierre,1,24,σὰρξ,σάρξ,G4561,147
126315,1Pierre,1,24,ὡς,ὡς,G5613,501
126316,1Pierre,1,24,χόρτος,χόρτος,G5528,15
126317,1Pierre,1,24,καὶ,καί,G2532,9108
126318,1Pierre,1,24,πᾶσα,πᾶς,G3956,1236
126319,1Pierre,1,24,δόξα,δόξα,G1391,166
126320,1Pierre,1,24,αὐτῆς,αὐτός,G0846,5558
126321,1Pierre,1,24,ὡς,ὡς,G5613,501
126322,1Pierre,1,24,ἄνθος,ἄνθος,G0438,4
126323,1Pierre,1,24,χόρτου,χόρτος,G5528,15
126324,1Pierre,1,24,ἐξηράνθη,ξηραίνω,G3583,15
126325,1Pierre,1,24,ὁ,ὁ,G3588,19785
126326,1Pierre,1,24,χόρτος,χόρτος,G5528,15
126327,1Pierre,1,24,καὶ,καί,G2532,9108
126328,1Pierre,1,24,τὸ,ὁ,G3588,19785
126329,1Pierre,1,24,ἄνθος,ἄνθος,G0438,4
126331,1Pierre,1,24,ἐξέπεσεν,ἐκπίπτω,G1601,10
126332,1Pierre,1,25,τὸ,ὁ,G3588,19785
126333,1Pierre,1,25,δὲ,δέ,G1161,2771
126334,1Pierre,1,25,ῥῆμα,ῥῆμα,G4487,68
126335,1Pierre,1,25,κυρίου,κύριος,G2962,716
126336,1Pierre,1,25,μένει,μένω,G3306,118
126337,1Pierre,1,25,εἰς,εἰς,G1519,1757
126338,1Pierre,1,25,τὸν,ὁ,G3588,19785
126339,1Pierre,1,25,αἰῶνα,αἰών,G0165,123
126340,1Pierre,1,25,τοῦτο,οὗτος,G3778,1380
126341,1Pierre,1,25,δέ,δέ,G1161,2771
126342,1Pierre,1,25,ἐστιν,εἰμί,G1510,2458
126343,1Pierre,1,25,τὸ,ὁ,G3588,19785
126344,1Pierre,1,25,ῥῆμα,ῥῆμα,G4487,68
126345,1Pierre,1,25,τὸ,ὁ,G3588,19785
126346,1Pierre,1,25,εὐαγγελισθὲν,εὐαγγελίζομαι,G2097,53
126347,1Pierre,1,25,εἰς,εἰς,G1519,1757
126348,1Pierre,1,25,ὑμᾶς,σύ,G4771,2896
126349,1Pierre,2,1,Ἀποθέμενοι,ἀποτίθημι,G0659,9
126350,1Pierre,2,1,οὖν,οὖν,G3767,494
126351,1Pierre,2,1,πᾶσαν,πᾶς,G3956,1236
126352,1Pierre,2,1,κακίαν,κακία,G2549,11
126353,1Pierre,2,1,καὶ,καί,G2532,9108
126354,1Pierre,2,1,πάντα,πᾶς,G3956,1236
126355,1Pierre,2,1,δόλον,δόλος,G1388,11
126356,1Pierre,2,1,καὶ,καί,G2532,9108
126357,1Pierre,2,1,ὑποκρίσεις,ὑπόκρισις,G5272,6
126358,1Pierre,2,1,καὶ,καί,G2532,9108
126359,1Pierre,2,1,φθόνους,φθόνος,G5355,9
126360,1Pierre,2,1,καὶ,καί,G2532,9108
126361,1Pierre,2,1,πάσας,πᾶς,G3956,1236
126362,1Pierre,2,1,καταλαλιάς,καταλαλιά,G2636,2
126363,1Pierre,2,2,ὡς,ὡς,G5613,501
126364,1Pierre,2,2,ἀρτιγέννητα,ἀρτιγέννητος,G0738,1
126365,1Pierre,2,2,βρέφη,βρέφος,G1025,8
126366,1Pierre,2,2,τὸ,ὁ,G3588,19785
