,tagnt_word_n,book,chapter,verse,orig,lex,strong,freq
113143,117111,2 Timothée,1,17,καὶ,καί,G2532,9108
113144,117112,2 Timothée,1,17,εὗρεν,εὑρίσκω,G2147,176
113145,117113,2 Timothée,1,18,δῴη,δίδωμι,G1325,409
113146,117114,2 Timothée,1,18,αὐτῷ,αὐτός,G0846,5558
113147,117115,2 Timothée,1,18,ὁ,ὁ,G3588,19785
113148,117116,2 Timothée,1,18,κύριος,κύριος,G2962,716
113149,117117,2 Timothée,1,18,εὑρεῖν,εὑρίσκω,G2147,176
113150,117118,2 Timothée,1,18,ἔλεος,ἔλεος,G1656,27
113151,117119,2 Timothée,1,18,παρὰ,παρά,G3844,194
113152,117120,2 Timothée,1,18,κυρίου,κύριος,G2962,716
113153,117121,2 Timothée,1,18,ἐν,ἐν,G1722,2728
113154,117122,2 Timothée,1,18,ἐκείνῃ,ἐκεῖνος,G1565,243
113155,117123,2 Timothée,1,18,τῆ,ὁ,G3588,19785
113156,117124,2 Timothée,1,18,ἡμέρᾳ,ἡμέρα,G2250,388
113157,117125,2 Timothée,1,18,καὶ,καί,G2532,9108
113158,117126,2 Timothée,1,18,ὅσα,ὅσος,G3745,110
113159,117127,2 Timothée,1,18,ἐν,ἐν,G1722,2728
113160,117128,2 Timothée,1,18,Ἐφέσῳ,Ἔφεσος,G2181,16
113161,117129,2 Timothée,1,18,διηκόνησεν,διακονέω,G1247,37
113162,117130,2 Timothée,1,18,βέλτιον,βελτίων,G0957,1
113163,117131,2 Timothée,1,18,σὺ,σύ,G4771,2896
113164,117132,2 Timothée,1,18,γινώσκεις,γινώσκω,G1097,218
113165,117133,2 Timothée,2,1,Σὺ,σύ,G4771,2896
113166,117134,2 Timothée,2,1,οὖν,οὖν,G3767,494
113167,117135,2 Timothée,2,1,τέκνον,τέκνον,G5043,98
113168,117136,2 Timothée,2,1,μου,ἐγώ,G1473,2462
113169,117137,2 Timothée,2,1,ἐνδυναμοῦ,ἐνδυναμόω,G1743,7
113170,117138,2 Timothée,2,1,ἐν,ἐν,G1722,2728
113171,117139,2 Timothée,2,1,τῆ,ὁ,G3588,19785
113172,117140,2 Timothée,2,1,χάριτι,χάρις,G5485,154
113173,117141,2 Timothée,2,1,τῆ,ὁ,G3588,19785
113174,117142,2 Timothée,2,1,ἐν,ἐν,G1722,2728
113175,117143,2 Timothée,2,1,Χριστῷ,Χριστός,G5547,529
113176,117144,2 Timothée,2,1,Ἰησοῦ,Ἰησοῦς,G2424,910
113177,117145,2 Timothée,2,2,καὶ,καί,G2532,9108
113178,117146,2 Timothée,2,2,ἃ,ὅς,G3739,1408
113179,117147,2 Timothée,2,2,ἤκουσας,ἀκούω,G0191,426
113180,117148,2 Timothée,2,2,παρ᾽,παρά,G3844,194
113181,117149,2 Timothée,2,2,ἐμοῦ,ἐγώ,G1700,113
113182,117150,2 Timothée,2,2,διὰ,διά,G1223,666
113183,117151,2 Timothée,2,2,πολλῶν,πολύς,G4183,365
113184,117152,2 Timothée,2,2,μαρτύρων,μάρτυς,G3144,35
113185,117153,2 Timothée,2,2,ταῦτα,οὗτος,G3778,1380
113186,117154,2 Timothée,2,2,παράθου,παρατίθημι,G3908,18
113187,117155,2 Timothée,2,2,πιστοῖς,πιστός,G4103,66
113188,117156,2 Timothée,2,2,ἀνθρώποις,ἄνθρωπος,G0444,549
113189,117157,2 Timothée,2,2,οἵτινες,ὅστις,G3748,144
113190,117158,2 Timothée,2,2,ἱκανοὶ,ἱκανός,G2425,39
113191,117159,2 Timothée,2,2,ἔσονται,εἰμί,G1510,2458
113192,117160,2 Timothée,2,2,καὶ,καί,G2532,9108
113193,117161,2 Timothée,2,2,ἑτέρους,ἕτερος,G2087,97
113194,117162,2 Timothée,2,2,διδάξαι,διδάσκω,G1321,96
113195,117165,2 Timothée,2,3,συγκακοπάθησον,συγκακοπαθέω,G4777,2
113196,117166,2 Timothée,2,3,ὡς,ὡς,G5613,501
113197,117167,2 Timothée,2,3,καλὸς,καλός,G2570,101
113198,117168,2 Timothée,2,3,στρατιώτης,στρατιώτης,G4757,26
113199,117169,2 Timothée,2,3,Χριστοῦ,Χριστός,G5547,529
